Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"I10_1"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527                                                   "
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
102,48000;6,14850;25990,63933;1,27470;0,05716;324,88299;5,71646;1,87776;1,44705;-0,14836
102,58000;6,15428;25988,19315;1,27501;0,05727;324,85241;5,72732;1,88133;1,44937;-0,14860
102,68000;6,16044;25993,58618;1,27464;0,05738;324,91983;5,73752;1,88468;1,44845;-0,14850
102,78000;6,16634;25992,44535;1,27467;0,05741;324,90557;5,74080;1,88575;1,45386;-0,14906
102,88000;6,17239;25997,80977;1,27478;0,05755;324,97262;5,75485;1,89037;1,46232;-0,14992
102,98000;6,17839;25998,73066;1,27464;0,05760;324,98413;5,75979;1,89199;1,48195;-0,15194
103,08000;6,18423;26000,12004;1,27467;0,05765;325,00150;5,76516;1,89376;1,48771;-0,15253
103,18000;6,19055;26003,67486;1,27492;0,05773;325,04594;5,77309;1,89636;1,49496;-0,15327
103,28000;6,19628;26000,27025;1,27451;0,05781;325,00338;5,78064;1,89884;1,49644;-0,15342
103,38000;6,20244;26008,75854;1,27475;0,05788;325,10948;5,78767;1,90115;1,50528;-0,15433
103,48000;6,20839;26006,86669;1,27474;0,05794;325,08583;5,79406;1,90325;1,50927;-0,15474
103,58000;6,21417;26010,26058;1,27468;0,05805;325,12826;5,80527;1,90693;1,50287;-0,15408
103,68000;6,22050;26013,64911;1,27485;0,05811;325,17061;5,81074;1,90873;1,50823;-0,15463
103,78000;6,22634;26010,73980;1,27479;0,05818;325,13425;5,81822;1,91119;1,50624;-0,15443
103,88000;6,23250;26016,36708;1,27464;0,05825;325,20459;5,82454;1,91326;1,51799;-0,15563
103,98000;6,23839;26016,28482;1,27468;0,05834;325,20356;5,83437;1,91649;1,52129;-0,15597
104,08000;6,24434;26020,32959;1,27483;0,05843;325,25412;5,84310;1,91936;1,51640;-0,15547
104,18000;6,25039;26020,39218;1,27465;0,05852;325,25490;5,85193;1,92226;1,52627;-0,15648
104,28000;6,25617;26020,86246;1,27502;0,05858;325,26078;5,85812;1,92429;1,52214;-0,15606
104,38000;6,26260;26026,61848;1,27471;0,05865;325,33273;5,86500;1,92655;1,52919;-0,15678
104,48000;6,26839;26024,10614;1,27472;0,05873;325,30133;5,87253;1,92903;1,54202;-0,15810
104,58000;6,27439;26030,46834;1,27489;0,05880;325,38085;5,88012;1,93152;1,53748;-0,15763
104,68000;6,28050;26030,34317;1,27465;0,05889;325,37929;5,88934;1,93455;1,52635;-0,15649
104,78000;6,28617;26030,21801;1,27473;0,05901;325,37773;5,90057;1,93824;1,54622;-0,15853
104,88000;6,29244;26035,33924;1,27503;0,05905;325,44174;5,90539;1,93982;1,54375;-0,15827
104,98000;6,29839;26033,28824;1,27476;0,05913;325,41610;5,91254;1,94217;1,54707;-0,15861
105,08000;6,30439;26038,30755;1,27479;0,05920;325,47884;5,92036;1,94474;1,55161;-0,15908
105,18000;6,31044;26040,14933;1,27496;0,05928;325,50187;5,92773;1,94716;1,55007;-0,15892
105,28001;6,31634;26042,04118;1,27449;0,05936;325,52551;5,93553;1,94972;1,55769;-0,15970
105,38001;6,32250;26044,02065;1,27508;0,05947;325,55026;5,94721;1,95356;1,55480;-0,15941
105,48001;6,32828;26041,69786;1,27487;0,05953;325,52122;5,95324;1,95554;1,56333;-0,16028
105,58001;6,33450;26047,51647;1,27461;0,05966;325,59396;5,96580;1,95966;1,55691;-0,15962
105,68001;6,34039;26046,27550;1,27482;0,05971;325,57844;5,97099;1,96137;1,55912;-0,15985
105,78001;6,34623;26051,71859;1,27478;0,05979;325,64648;5,97873;1,96391;1,56803;-0,16076
105,88001;6,35250;26054,21662;1,27462;0,05990;325,67771;5,98989;1,96758;1,57359;-0,16133
105,98001;6,35823;26051,66674;1,27491;0,05996;325,64583;5,99617;1,96964;1,58039;-0,16203
106,08001;6,36455;26057,44421;1,27460;0,06005;325,71805;6,00460;1,97241;1,57475;-0,16145
106,18001;6,37050;26055,03559;1,27489;0,06012;325,68794;6,01237;1,97496;1,58035;-0,16203
106,28001;6,37633;26058,92837;1,27475;0,06025;325,73660;6,02466;1,97900;1,58503;-0,16251
106,38001;6,38233;26059,73840;1,27468;0,06031;325,74673;6,03133;1,98119;1,58117;-0,16211
106,48001;6,38817;26060,89890;1,27474;0,06038;325,76124;6,03764;1,98326;1,58099;-0,16209
106,58001;6,39444;26064,71658;1,27494;0,06051;325,80896;6,05107;1,98767;1,58749;-0,16276
106,68001;6,40034;26063,33613;1,27462;0,06059;325,79170;6,05904;1,99029;1,58261;-0,16226
106,78001;6,40650;26070,28663;1,27466;0,06066;325,87858;6,06588;1,99254;1,58692;-0,16270
106,88001;6,41244;26068,25531;1,27490;0,06075;325,85319;6,07500;1,99553;1,55218;-0,15914
106,98001;6,41817;26070,86241;1,27466;0,06088;325,88578;6,08773;1,99972;1,55283;-0,15920
107,08001;6,42455;26074,45836;1,27474;0,06096;325,93073;6,09557;2,00229;1,55405;-0,15933
107,18001;6,43023;26071,04659;1,27491;0,06104;325,88808;6,10410;2,00509;1,56244;-0,16019
107,28001;6,43650;26077,84510;1,27479;0,06114;325,97306;6,11375;2,00826;1,55809;-0,15974
107,38001;6,44244;26077,45886;1,27436;0,06118;325,96824;6,11765;2,00954;1,55846;-0,15978
107,48001;6,44828;26080,46651;1,27509;0,06126;326,00583;6,12571;2,01219;1,55173;-0,15909
107,58001;6,45439;26080,75798;1,27464;0,06135;326,00947;6,13465;2,01513;1,56820;-0,16078
107,68001;6,46028;26080,98865;1,27488;0,06146;326,01236;6,14626;2,01894;1,56832;-0,16079
107,78001;6,46650;26084,47731;1,27487;0,06151;326,05597;6,15123;2,02057;1,55985;-0,15992
107,88001;6,47234;26083,24707;1,27479;0,06165;326,04059;6,16496;2,02508;1,56228;-0,16017
107,98001;6,47839;26089,11753;1,27486;0,06171;326,11397;6,17124;2,02715;1,57073;-0,16104
108,08001;6,48444;26089,18905;1,27487;0,06180;326,11486;6,18001;2,03003;1,57390;-0,16136
108,18001;6,49023;26090,83951;1,27483;0,06186;326,13549;6,18630;2,03210;1,57365;-0,16134
108,28001;6,49655;26094,43903;1,27499;0,06200;326,18049;6,19985;2,03654;1,58733;-0,16274
108,38001;6,50239;26090,96646;1,27491;0,06208;326,13708;6,20772;2,03913;1,57673;-0,16165
108,48001;6,50844;26096,83692;1,27487;0,06215;326,21046;6,21473;2,04143;1,58841;-0,16285
108,58001;6,51444;26097,43774;1,27501;0,06226;326,21797;6,22598;2,04513;1,57376;-0,16135
108,68001;6,52023;26099,13468;1,27459;0,06232;326,23918;6,23155;2,04696;1,57988;-0,16198
108,78001;6,52639;26101,71139;1,27509;0,06239;326,27139;6,23912;2,04945;1,59411;-0,16344
108,88001;6,53233;26100,85487;1,27501;0,06249;326,26069;6,24899;2,05269;1,59018;-0,16303
108,98001;6,53850;26106,66633;1,27467;0,06258;326,33333;6,25751;2,05549;1,59258;-0,16328
109,08001;6,54444;26105,25191;1,27498;0,06265;326,31565;6,26548;2,05810;1,60032;-0,16407
109,18001;6,55034;26109,77948;1,27504;0,06274;326,37224;6,27440;2,06103;1,60383;-0,16443
109,28001;6,55644;26110,73971;1,27459;0,06285;326,38425;6,28469;2,06442;1,59907;-0,16395
109,38001;6,56217;26108,74593;1,27501;0,06294;326,35932;6,29450;2,06764;1,60724;-0,16478
109,48001;6,56850;26114,64322;1,27505;0,06304;326,43304;6,30448;2,07091;1,63510;-0,16764
109,58001;6,57444;26112,37764;1,27487;0,06317;326,40472;6,31705;2,07505;1,64221;-0,16837
109,68001;6,58033;26117,98346;1,27520;0,06321;326,47479;6,32082;2,07628;1,64966;-0,16913
109,78001;6,58644;26118,18910;1,27478;0,06330;326,47736;6,33031;2,07940;1,64343;-0,16849
109,88001;6,59223;26118,40904;1,27490;0,06342;326,48011;6,34180;2,08317;1,64941;-0,16911
109,98001;6,59844;26120,33129;1,27500;0,06350;326,50414;6,34968;2,08576;1,65119;-0,16929
110,08001;6,60433;26119,54093;1,27492;0,06359;326,49426;6,35900;2,08882;1,65776;-0,16996
110,18001;6,61044;26124,56918;1,27483;0,06365;326,55711;6,36535;2,09091;1,65984;-0,17018
110,28001;6,61639;26124,72653;1,27503;0,06372;326,55908;6,37216;2,09315;1,66185;-0,17038
110,38001;6,62223;26128,10612;1,27479;0,06381;326,60133;6,38086;2,09601;1,67116;-0,17134
110,48001;6,62855;26129,26662;1,27500;0,06392;326,61583;6,39178;2,09959;1,66416;-0,17062
110,58001;6,63428;26126,04797;1,27494;0,06403;326,57560;6,40280;2,10321;1,68028;-0,17227
110,68001;6,64050;26133,59034;1,27480;0,06411;326,66988;6,41110;2,10594;1,68133;-0,17238
110,78001;6,64644;26132,06148;1,27497;0,06419;326,65077;6,41856;2,10839;1,68321;-0,17257
110,88001;6,65228;26135,52868;1,27484;0,06427;326,69411;6,42663;2,11104;1,68074;-0,17232
110,98001;6,65839;26136,91807;1,27487;0,06439;326,71148;6,43940;2,11523;1,68192;-0,17244
111,08001;6,66428;26137,07542;1,27491;0,06446;326,71344;6,44556;2,11726;1,69151;-0,17342
111,18001;6,67055;26140,79297;1,27493;0,06459;326,75991;6,45864;2,12155;1,69776;-0,17406
111,28001;6,67639;26139,62531;1,27491;0,06462;326,74532;6,46231;2,12276;1,70251;-0,17455
111,38001;6,68244;26143,89360;1,27505;0,06472;326,79867;6,47186;2,12590;1,69462;-0,17374
111,48001;6,68844;26143,20874;1,27487;0,06477;326,79011;6,47695;2,12757;1,70418;-0,17472
111,58001;6,69412;26145,09344;1,27486;0,06488;326,81367;6,48815;2,13125;1,71176;-0,17550
111,68001;6,70044;26147,46094;1,27508;0,06494;326,84326;6,49447;2,13332;1,70720;-0,17503
111,78001;6,70634;26145,87486;1,27487;0,06501;326,82344;6,50052;2,13531;1,70854;-0,17517
111,88001;6,71244;26152,26567;1,27487;0,06510;326,90332;6,51023;2,13850;1,71563;-0,17590
111,98001;6,71844;26151,28219;1,27503;0,06521;326,89103;6,52098;2,14203;1,72415;-0,17677
112,08001;6,72428;26153,69618;1,27482;0,06528;326,92120;6,52783;2,14428;1,72833;-0,17720
112,18001;6,73034;26155,37882;1,27499;0,06535;326,94224;6,53473;2,14655;1,72294;-0,17665
112,28001;6,73634;26153,93221;1,27522;0,06543;326,92415;6,54263;2,14914;1,72330;-0,17668
112,38001;6,74244;26157,78923;1,27482;0,06552;326,97237;6,55185;2,15217;1,71511;-0,17584
112,48001;6,74839;26158,38289;1,27512;0,06560;326,97979;6,56025;2,15493;1,72481;-0,17684
112,58001;6,75433;26162,64939;1,27496;0,06568;327,03312;6,56785;2,15743;1,73521;-0,17790
112,68001;6,76044;26164,16216;1,27498;0,06577;327,05203;6,57731;2,16053;1,73463;-0,17784
112,78001;6,76623;26163,45048;1,27510;0,06586;327,04313;6,58591;2,16336;1,73056;-0,17743
112,88001;6,77260;26167,14478;1,27503;0,06594;327,08931;6,59433;2,16613;1,73318;-0,17769
112,98001;6,77844;26164,76297;1,27501;0,06605;327,05954;6,60520;2,16970;1,69751;-0,17404
113,08001;6,78428;26169,95037;1,27521;0,06613;327,12438;6,61325;2,17234;1,70048;-0,17434
113,18001;6,79044;26169,67678;1,27486;0,06620;327,12096;6,62049;2,17472;1,69982;-0,17427
113,28001;6,79617;26170,69066;1,27506;0,06629;327,13363;6,62914;2,17756;1,70373;-0,17467
113,38001;6,80244;26174,79980;1,27508;0,06639;327,18500;6,63927;2,18089;1,70219;-0,17452
113,48001;6,80839;26172,70231;1,27512;0,06647;327,15878;6,64677;2,18335;1,70916;-0,17523
113,58001;6,81450;26177,34432;1,27508;0,06654;327,21680;6,65403;2,18573;1,71076;-0,17540
113,68001;6,82039;26176,79894;1,27498;0,06665;327,20999;6,66492;2,18931;1,70963;-0,17528
113,78001;6,82628;26179,67606;1,27490;0,06673;327,24595;6,67284;2,19191;1,71698;-0,17603
113,88001;6,83244;26180,30190;1,27491;0,06684;327,25377;6,68401;2,19558;1,71775;-0,17611
113,98001;6,83823;26177,78599;1,27514;0,06688;327,22232;6,68792;2,19687;1,71634;-0,17597
114,08001;6,84455;26184,62563;1,27495;0,06697;327,30782;6,69661;2,19972;1,72047;-0,17639
114,18001;6,85044;26182,01315;1,27512;0,06706;327,27516;6,70572;2,20271;1,72990;-0,17736
114,28001;6,85634;26186,96451;1,27502;0,06716;327,33706;6,71557;2,20595;1,71395;-0,17572
114,38001;6,86244;26187,31499;1,27488;0,06720;327,34144;6,71982;2,20735;1,73666;-0,17805
114,48001;6,86817;26185,99355;1,27510;0,06732;327,32492;6,73210;2,21138;1,72848;-0,17721
114,58001;6,87444;26190,21356;1,27493;0,06736;327,37767;6,73563;2,21254;1,73394;-0,17777
114,68001;6,88039;26189,26406;1,27481;0,06742;327,36580;6,74188;2,21459;1,73467;-0,17785
114,78001;6,88644;26194,11707;1,27481;0,06756;327,42646;6,75554;2,21908;1,74099;-0,17850
114,88001;6,89239;26192,57569;1,27506;0,06762;327,40720;6,76194;2,22118;1,74128;-0,17853
114,98001;6,89823;26194,30482;1,27480;0,06771;327,42881;6,77058;2,22402;1,74140;-0,17854
115,08001;6,90450;26195,78362;1,27519;0,06779;327,44730;6,77926;2,22687;1,75595;-0,18003
115,18001;6,91028;26193,67719;1,27498;0,06785;327,42096;6,78540;2,22889;1,75247;-0,17967
115,28001;6,91650;26201,34830;1,27508;0,06794;327,51685;6,79371;2,23162;1,74615;-0,17902
115,38001;6,92239;26199,79262;1,27511;0,06805;327,49741;6,80477;2,23525;1,74862;-0,17928
115,48001;6,92823;26203,40466;1,27497;0,06809;327,54256;6,80938;2,23677;1,75300;-0,17973
115,58001;6,93444;26205,58619;1,27519;0,06818;327,56983;6,81817;2,23965;1,75722;-0,18016
115,68001;6,94033;26203,67825;1,27528;0,06828;327,54598;6,82842;2,24302;1,76641;-0,18110
115,78001;6,94655;26207,50129;1,27508;0,06833;327,59377;6,83305;2,24454;1,76399;-0,18085
115,88001;6,95244;26206,84862;1,27556;0,06841;327,58561;6,84089;2,24712;1,77121;-0,18159
115,98001;6,95839;26210,35159;1,27521;0,06850;327,62939;6,85000;2,25011;1,78333;-0,18284
116,08001;6,96439;26210,38020;1,27515;0,06856;327,62975;6,85613;2,25212;1,79861;-0,18440
116,18001;6,97012;26208,73690;1,27553;0,06864;327,60921;6,86387;2,25466;1,80823;-0,18539
116,28001;6,97650;26213,72759;1,27509;0,06871;327,67159;6,87129;2,25710;1,80174;-0,18472
116,38001;6,98239;26212,91220;1,27520;0,06882;327,66140;6,88208;2,26065;1,80748;-0,18531
116,48001;6,98839;26218,90068;1,27534;0,06891;327,73626;6,89091;2,26355;1,82001;-0,18660
116,58001;6,99455;26218,29629;1,27504;0,06897;327,72870;6,89663;2,26543;1,81694;-0,18628
116,68001;7,00017;26217,94581;1,27520;0,06906;327,72432;6,90577;2,26843;1,82084;-0,18668
116,78001;7,00650;26221,73131;1,27559;0,06916;327,77164;6,91561;2,27166;1,83121;-0,18775
116,88001;7,01228;26217,45408;1,27503;0,06920;327,71818;6,92034;2,27321;1,82488;-0,18710
116,98001;7,01844;26224,45464;1,27529;0,06930;327,80568;6,93010;2,27642;1,83066;-0,18769
117,08001;7,02439;26224,26331;1,27538;0,06938;327,80329;6,93830;2,27911;1,84378;-0,18903
117,18001;7,03028;26226,43054;1,27516;0,06949;327,83038;6,94948;2,28279;1,84961;-0,18963
117,28001;7,03644;26227,22268;1,27545;0,06957;327,84028;6,95654;2,28511;1,84303;-0,18896
117,38001;7,04228;26225,40951;1,27541;0,06966;327,81762;6,96571;2,28812;1,84839;-0,18951
117,48001;7,04855;26230,36981;1,27512;0,06979;327,87962;6,97874;2,29240;1,84978;-0,18965
117,58001;7,05433;26227,11003;1,27537;0,06987;327,83888;6,98695;2,29509;1,84741;-0,18941
117,68001;7,06028;26232,73551;1,27541;0,06994;327,90919;6,99427;2,29750;1,85687;-0,19038
117,78001;7,06655;26233,77085;1,27498;0,07005;327,92214;7,00532;2,30113;1,86119;-0,19082
117,88001;7,07223;26232,51379;1,27553;0,07013;327,90642;7,01326;2,30374;1,85936;-0,19063
117,98001;7,07850;26236,92691;1,27530;0,07021;327,96159;7,02139;2,30641;1,86717;-0,19143
118,08001;7,08444;26233,52408;1,27517;0,07030;327,91905;7,03044;2,30938;1,87237;-0,19197
118,18001;7,09039;26238,69538;1,27533;0,07041;327,98369;7,04089;2,31281;1,87214;-0,19194
118,28001;7,09633;26238,58094;1,27533;0,07046;327,98226;7,04635;2,31461;1,86941;-0,19166
118,38001;7,10217;26239,75039;1,27518;0,07054;327,99688;7,05390;2,31709;1,87048;-0,19177
118,48001;7,10839;26241,30785;1,27552;0,07063;328,01635;7,06341;2,32021;1,87030;-0,19175
118,58001;7,11433;26241,01996;1,27532;0,07072;328,01275;7,07212;2,32307;1,87172;-0,19190
118,68001;7,12055;26246,67048;1,27532;0,07082;328,08338;7,08202;2,32632;1,87768;-0,19251
118,78001;7,12644;26244,65168;1,27549;0,07089;328,05815;7,08852;2,32846;1,88609;-0,19337
118,88001;7,13228;26248,01338;1,27517;0,07101;328,10017;7,10059;2,33242;1,88278;-0,19303
118,98001;7,13844;26248,32988;1,27539;0,07108;328,10412;7,10843;2,33500;1,89031;-0,19380
119,08001;7,14417;26246,14835;1,27544;0,07115;328,07685;7,11538;2,33728;1,87573;-0,19231
119,18001;7,15044;26250,72777;1,27538;0,07127;328,13410;7,12707;2,34112;1,84862;-0,18953
119,28001;7,15644;26250,99421;1,27537;0,07134;328,13743;7,13408;2,34342;1,85650;-0,19034
119,38001;7,16239;26254,77791;1,27564;0,07142;328,18472;7,14247;2,34618;1,85386;-0,19007
119,48001;7,16844;26255,86689;1,27515;0,07153;328,19834;7,15288;2,34960;1,85277;-0,18996
119,58001;7,17428;26254,29690;1,27573;0,07161;328,17871;7,16115;2,35232;1,86089;-0,19079
119,68001;7,18055;26257,39574;1,27550;0,07172;328,21745;7,17229;2,35597;1,86510;-0,19122
119,78001;7,18633;26254,54187;1,27554;0,07178;328,18177;7,17847;2,35801;1,85700;-0,19039
119,88001;7,19233;26259,34124;1,27562;0,07189;328,24177;7,18876;2,36138;1,86127;-0,19083
119,98001;7,19839;26259,77576;1,27554;0,07195;328,24720;7,19530;2,36353;1,86687;-0,19140
120,08001;7,20423;26262,07352;1,27542;0,07206;328,27592;7,20607;2,36707;1,86387;-0,19109
120,18001;7,21055;26265,76781;1,27578;0,07210;328,32210;7,21029;2,36846;1,87232;-0,19196
120,28001;7,21639;26261,33144;1,27539;0,07221;328,26664;7,22137;2,37210;1,87478;-0,19221
120,38001;7,22244;26266,29889;1,27557;0,07224;328,32874;7,22384;2,37291;1,87979;-0,19273
120,48001;7,22839;26264,16206;1,27559;0,07238;328,30203;7,23787;2,37752;1,87539;-0,19227
120,58001;7,23423;26266,98375;1,27537;0,07245;328,33730;7,24534;2,37997;1,88417;-0,19317
120,68001;7,24039;26268,92388;1,27554;0,07255;328,36155;7,25493;2,38312;1,87455;-0,19219
120,78001;7,24623;26268,07809;1,27563;0,07262;328,35098;7,26191;2,38541;1,88254;-0,19301
120,88001;7,25255;26273,13137;1,27538;0,07272;328,41414;7,27232;2,38883;1,88738;-0,19350
120,98001;7,25839;26269,91272;1,27560;0,07280;328,37391;7,28008;2,39138;1,88986;-0,19376
121,08001;7,26433;26275,41304;1,27556;0,07292;328,44266;7,29153;2,39514;1,88955;-0,19373
121,18001;7,27044;26273,93246;1,27531;0,07296;328,42416;7,29615;2,39666;1,89478;-0,19426
121,28001;7,27612;26273,78225;1,27560;0,07308;328,42228;7,30835;2,40067;1,89935;-0,19473
121,38001;7,28250;26278,84805;1,27547;0,07316;328,48560;7,31618;2,40324;1,89301;-0,19408
121,48001;7,28839;26275,13945;1,27553;0,07324;328,43924;7,32404;2,40582;1,89846;-0,19464
121,58001;7,29439;26280,34830;1,27562;0,07332;328,50435;7,33153;2,40828;1,90595;-0,19541
121,68001;7,30044;26278,88024;1,27537;0,07343;328,48600;7,34269;2,41195;1,90455;-0,19526
121,78001;7,30623;26279,23608;1,27538;0,07352;328,49045;7,35219;2,41507;1,90103;-0,19490
121,88001;7,31244;26281,00634;1,27557;0,07363;328,51258;7,36331;2,41872;1,91105;-0,19593
121,98001;7,31834;26280,02286;1,27568;0,07375;328,50029;7,37538;2,42269;1,91761;-0,19660
122,08001;7,32450;26285,51602;1,27546;0,07381;328,56895;7,38144;2,42468;1,91688;-0,19653
122,18001;7,33039;26284,73639;1,27580;0,07389;328,55920;7,38909;2,42719;1,91740;-0,19658
122,28001;7,33628;26288,51473;1,27552;0,07401;328,60643;7,40071;2,43101;1,91900;-0,19675
122,38001;7,34250;26288,82051;1,27574;0,07409;328,61026;7,40927;2,43382;1,92674;-0,19754
122,48001;7,34828;26286,08823;1,27567;0,07417;328,57610;7,41738;2,43648;1,93600;-0,19849
122,58001;7,35450;26290,70520;1,27572;0,07430;328,63382;7,42979;2,44056;1,95735;-0,20068
122,68001;7,36044;26288,64884;1,27580;0,07435;328,60811;7,43463;2,44215;1,96619;-0,20158
122,78001;7,36633;26293,38741;1,27586;0,07442;328,66734;7,44220;2,44464;1,97065;-0,20204
122,88001;7,37239;26293,64669;1,27561;0,07456;328,67058;7,45642;2,44931;1,97626;-0,20262
122,98001;7,37823;26293,19787;1,27596;0,07464;328,66497;7,46364;2,45168;1,98414;-0,20342
123,08001;7,38444;26296,24844;1,27593;0,07472;328,70311;7,47207;2,45445;1,98360;-0,20337
123,18001;7,39044;26295,13264;1,27574;0,07484;328,68916;7,48355;2,45822;1,99467;-0,20450
123,28001;7,39644;26299,67451;1,27581;0,07493;328,74593;7,49290;2,46129;1,99862;-0,20491
123,38001;7,40244;26298,54977;1,27597;0,07503;328,73187;7,50339;2,46474;1,99806;-0,20485
123,48001;7,40817;26300,16267;1,27576;0,07512;328,75203;7,51201;2,46757;1,99849;-0,20490
123,58001;7,41439;26301,39649;1,27590;0,07520;328,76746;7,51979;2,47012;2,00018;-0,20507
123,68001;7,42028;26298,91098;1,27574;0,07528;328,73639;7,52796;2,47281;2,00471;-0,20553
123,78001;7,42644;26306,33175;1,27578;0,07540;328,82915;7,54036;2,47688;2,01180;-0,20626
123,88001;7,43250;26303,70498;1,27598;0,07545;328,79631;7,54467;2,47830;2,00656;-0,20572
123,98001;7,43828;26305,69696;1,27577;0,07553;328,82121;7,55340;2,48116;2,01551;-0,20664
124,08001;7,44444;26307,32596;1,27587;0,07561;328,84157;7,56086;2,48361;2,01537;-0,20663
124,18001;7,45028;26304,68667;1,27588;0,07571;328,80858;7,57056;2,48680;2,00836;-0,20591
124,28001;7,45644;26308,18427;1,27573;0,07579;328,85230;7,57923;2,48965;2,01725;-0,20682
124,38001;7,46233;26307,29914;1,27584;0,07586;328,84124;7,58609;2,49190;2,01040;-0,20612
124,48001;7,46844;26312,61528;1,27585;0,07596;328,90769;7,59593;2,49513;2,02925;-0,20805
124,58001;7,47444;26311,82134;1,27570;0,07605;328,89777;7,60498;2,49811;2,03008;-0,20813
124,68001;7,48017;26311,77843;1,27584;0,07614;328,89723;7,61429;2,50116;2,02623;-0,20774
124,78001;7,48660;26314,97204;1,27600;0,07619;328,93715;7,61860;2,50258;2,03687;-0,20883
124,88001;7,49233;26309,94380;1,27573;0,07628;328,87430;7,62816;2,50572;2,03899;-0,20905
124,98001;7,49839;26317,49153;1,27604;0,07638;328,96864;7,63793;2,50893;2,04229;-0,20939
125,08001;7,50439;26314,76998;1,27573;0,07643;328,93462;7,64270;2,51050;2,02835;-0,20796
125,18001;7,51023;26317,05344;1,27592;0,07652;328,96317;7,65220;2,51362;1,99020;-0,20405
125,28001;7,51644;26319,34941;1,27584;0,07662;328,99187;7,66174;2,51675;1,99825;-0,20487
125,38001;7,52239;26316,76733;1,27594;0,07671;328,95959;7,67080;2,51973;1,99820;-0,20487
125,48001;7,52855;26321,22338;1,27587;0,07678;329,01529;7,67804;2,52211;1,99655;-0,20470
125,58001;7,53439;26319,37981;1,27580;0,07687;328,99225;7,68670;2,52495;2,01047;-0,20612
125,68001;7,54033;26322,76654;1,27579;0,07695;329,03458;7,69460;2,52755;2,00345;-0,20540
125,78001;7,54639;26321,50412;1,27580;0,07704;329,01880;7,70412;2,53067;2,00370;-0,20543
125,88001;7,55217;26320,97840;1,27599;0,07714;329,01223;7,71400;2,53392;2,01884;-0,20698
125,98001;7,55850;26325,50061;1,27597;0,07719;329,06876;7,71856;2,53542;2,00711;-0,20578
126,08001;7,56439;26322,36242;1,27581;0,07733;329,02953;7,73276;2,54008;2,02321;-0,20743
126,18001;7,57033;26327,44968;1,27604;0,07739;329,09312;7,73945;2,54228;2,01628;-0,20672
126,28001;7,57650;26328,38845;1,27592;0,07748;329,10486;7,74759;2,54495;2,01943;-0,20704
126,38001;7,58223;26328,42422;1,27588;0,07756;329,10530;7,75599;2,54771;2,02504;-0,20762
126,48001;7,58839;26330,45554;1,27609;0,07764;329,13069;7,76433;2,55045;2,02913;-0,20804
126,58001;7,59439;26329,08404;1,27577;0,07774;329,11355;7,77426;2,55371;2,02738;-0,20786
126,68001;7,60044;26334,15878;1,27607;0,07785;329,17698;7,78520;2,55730;2,03098;-0,20823
126,78001;7,60644;26334,15163;1,27579;0,07793;329,17690;7,79335;2,55998;2,03420;-0,20856
126,88001;7,61223;26335,14583;1,27597;0,07799;329,18932;7,79913;2,56188;2,02102;-0,20721
126,98001;7,61844;26336,15255;1,27588;0,07806;329,20191;7,80553;2,56398;2,03189;-0,20832
127,08001;7,62428;26333,29511;1,27575;0,07816;329,16619;7,81561;2,56730;2,03520;-0,20866
127,18001;7,63050;26338,82761;1,27604;0,07825;329,23535;7,82550;2,57054;2,04193;-0,20935
127,28001;7,63644;26335,80208;1,27587;0,07834;329,19753;7,83385;2,57329;2,04587;-0,20975
127,38001;7,64217;26339,61439;1,27565;0,07841;329,24518;7,84126;2,57572;2,05145;-0,21033
127,48001;7,64850;26341,92824;1,27593;0,07849;329,27410;7,84917;2,57832;2,04804;-0,20998
127,58001;7,65428;26338,39846;1,27575;0,07858;329,22998;7,85794;2,58120;2,03742;-0,20889
127,68001;7,66050;26342,49330;1,27554;0,07868;329,28117;7,86765;2,58439;2,04641;-0,20981
127,78001;7,66639;26339,94162;1,27595;0,07877;329,24927;7,87663;2,58734;2,04810;-0,20998
127,88001;7,67239;26343,46068;1,27552;0,07886;329,29326;7,88611;2,59045;2,04489;-0,20965
127,98001;7,67833;26343,09232;1,27565;0,07892;329,28865;7,89181;2,59232;2,05900;-0,21110
128,08001;7,68417;26343,58227;1,27579;0,07901;329,29478;7,90146;2,59550;2,06038;-0,21124
128,18001;7,69055;26347,33915;1,27569;0,07909;329,34174;7,90903;2,59798;2,06527;-0,21174
128,28001;7,69633;26343,38915;1,27582;0,07917;329,29236;7,91670;2,60050;2,06773;-0,21199
128,38001;7,70250;26350,21985;1,27575;0,07928;329,37775;7,92827;2,60430;2,07100;-0,21233
128,48001;7,70850;26347,74506;1,27565;0,07934;329,34681;7,93401;2,60619;2,07761;-0,21301
128,58001;7,71417;26347,49293;1,27570;0,07944;329,34366;7,94386;2,60942;2,07971;-0,21322
128,68001;7,72044;26350,29495;1,27578;0,07950;329,37869;7,94984;2,61139;2,07956;-0,21321
