Prüflosbezeichnung;Redux 312_quer+längs_alte Proben;;;;;;;;
Proben-Nr;5;;;;Bmerkung;;;;
Prüfer;JuBr;;;;Falsche Probenbreite und Probendicke vorgegeben;;;;
Werkstoff;6082;;;;Spannungswerte daher nicht korrekt;;;;
Prüfnorm;DIN EN ISO 527                                                   ;;;;über Kraft/Fläche neu brechenen;;;;
Prüfgeschwindigkeit;3,6;mm/min;;;breite;16 mm;;;
Prüfklima;23 °C / 50 % rF;;;;dicke ;5 mm;;;
Bemerkungen;;;;;;;;;
;;;;;;;;;
Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
22,428;1,34518;13248,94398;1,2711;0,00125;165,6117998;0,12504;0,04143;0,0367;-0,00366
22,528;1,35112;13308,23511;1,27118;0,00125;166,3529389;0,1249;0,04139;0,04215;-0,0042
22,628;1,35718;13364,14933;1,27126;0,00123;167,0518666;0,12342;0,0409;0,04165;-0,00415
22,728;1,36302;13420,95852;1,27122;0,00125;167,7619815;0,12457;0,04128;0,03798;-0,00379
22,828;1,36928;13479,88397;1,27126;0,00126;168,4985496;0,12635;0,04187;0,03423;-0,00341
22,928;1,37518;13535,48616;1,2714;0,00127;169,193577;0,12654;0,04193;0,03471;-0,00346
23,028;1,38112;13597,04554;1,27149;0,00127;169,9630693;0,12673;0,04199;0,02815;-0,00281
23,128;1,38718;13652,63432;1,27139;0,00126;170,657929;0,12575;0,04167;0,03212;-0,0032
23,228;1,39302;13710,6961;1,27158;0,00126;171,3837013;0,12626;0,04184;0,03467;-0,00346
23,328;1,39928;13768,53347;1,2714;0,00128;172,1066684;0,12799;0,04241;0,02937;-0,00293
23,428;1,40518;13823,98546;1,27155;0,00129;172,7998183;0,12917;0,0428;0,03174;-0,00316
23,528;1,41123;13885,06204;1,27145;0,0013;173,5632755;0,13001;0,04308;0,0239;-0,00238
23,628;1,41718;13941,01202;1,27163;0,00132;174,2626503;0,132;0,04374;0,02277;-0,00227
23,728;1,42307;13999,46541;1,27136;0,0013;174,9933176;0,13018;0,04314;0,02517;-0,00251
23,828;1,42918;14056,0627;1,27166;0,00133;175,7007838;0,13325;0,04415;0,0561;-0,00559
23,928;1,43512;14112,98722;1,27163;0,00135;176,4123403;0,13452;0,04458;0,08554;-0,00853
24,028;1,44134;14173,51753;1,27173;0,00155;177,1689691;0,15486;0,05132;0,09361;-0,00933
24,128;1,44718;14228,74689;1,2715;0,00163;177,8593361;0,16278;0,05394;0,08785;-0,00876
24,228;1,45307;14289,18153;1,27168;0,00152;178,6147691;0,15191;0,05034;0,07993;-0,00797
24,328;1,45918;14346,29381;1,27158;0,00168;179,3286726;0,16756;0,05553;0,09873;-0,00984
24,428;1,46502;14402,94921;1,27166;0,00168;180,0368651;0,16829;0,05577;0,09671;-0,00964
24,528;1,47128;14464,90109;1,27145;0,00167;180,8112636;0,16713;0,05538;0,13525;-0,01348
24,628;1,47723;14520,58643;1,27172;0,0017;181,5073304;0,17013;0,05637;0,13705;-0,01366
24,728;1,48323;14582,53562;1,27152;0,00172;182,2816953;0,17166;0,05688;0,1615;-0,0161
24,828;1,48918;14639,53346;1,27132;0,00174;182,9941683;0,17387;0,05761;0,15267;-0,01522
24,928;1,49502;14697,79909;1,27161;0,00173;183,7224886;0,17289;0,05729;0,14829;-0,01478
25,028;1,50128;14757,66689;1,2715;0,00175;184,4708361;0,17492;0,05796;0,16152;-0,0161
25,128;1,50712;14814,02993;1,27144;0,00177;185,1753741;0,17694;0,05863;0,16438;-0,01638
25,228;1,51328;14877,44093;1,27155;0,00177;185,9680116;0,17745;0,0588;0,16013;-0,01596
25,328;1,51923;14934,67659;1,27148;0,00178;186,6834574;0,17763;0,05886;0,14966;-0,01492
25,428;1,52507;14995,58598;1,27146;0,0018;187,4448248;0,17952;0,05949;0,16161;-0,01611
25,528;1,53128;15054,82793;1,27184;0,0018;188,1853491;0,18015;0,0597;0,16496;-0,01644
25,628;1,53712;15111,30631;1,27154;0,00183;188,8913289;0,18271;0,06055;0,15505;-0,01545
25,728;1,54328;15173,19381;1,27176;0,00186;189,6649226;0,18609;0,06166;0,16042;-0,01599
25,828;1,54918;15230,53408;1,27166;0,00184;190,381676;0,1844;0,0611;0,15151;-0,0151
25,928;1,55512;15292,97054;1,27174;0,00189;191,1621318;0,18898;0,06262;0,1436;-0,01431
26,028;1,56112;15350,77035;1,27175;0,00187;191,8846294;0,18744;0,06211;0,15247;-0,0152
26,128;1,56707;15408,75256;1,27185;0,0019;192,609407;0,18974;0,06287;0,14554;-0,01451
26,228;1,57334;15469,62261;1,27203;0,00188;193,3702826;0,18833;0,06241;0,14362;-0,01432
26,328;1,57918;15526,85022;1,27196;0,0019;194,0856278;0,19047;0,06311;0,14101;-0,01405
26,428;1,58518;15589,92326;1,27205;0,0019;194,8740408;0,19003;0,06297;0,14226;-0,01418
26,528;1,59112;15647,30108;1,27208;0,00197;195,5912635;0,19661;0,06515;0,13419;-0,01338
26,628;1,59696;15707,11434;1,27228;0,00194;196,3389293;0,19405;0,0643;0,13259;-0,01322
26,728;1,60328;15768,52083;1,27222;0,00196;197,1065104;0,19646;0,0651;0,13077;-0,01303
26,828;1,60918;15826,03276;1,27236;0,0019;197,8254095;0,19011;0,063;0,13057;-0,01301
26,928;1,61523;15888,99314;1,27239;0,00191;198,6124143;0,19133;0,0634;0,12366;-0,01233
27,028;1,62123;15946,95032;1,27224;0,00191;199,336879;0,19144;0,06344;0,11831;-0,01179
27,128;1,62707;16007,64334;1,27244;0,00193;200,0955418;0,19258;0,06382;0,11915;-0,01188
27,228;1,63312;16062,85214;1,27223;0,002;200,7856518;0,19972;0,06618;0,12064;-0,01202
27,328;1,63907;16121,92869;1,27223;0,00207;201,5241086;0,20712;0,06863;0,10863;-0,01083
27,428;1,64534;16185,19664;1,2724;0,00207;202,314958;0,20728;0,06869;0,10535;-0,0105
27,528;1,65118;16243,99424;1,2726;0,00207;203,049928;0,20706;0,06861;0,11228;-0,01119
27,628;1,65712;16307,02436;1,27239;0,00207;203,8378045;0,2068;0,06853;0,10553;-0,01052
27,728;1,66318;16365,68248;1,27234;0,00207;204,571031;0,20705;0,06861;0,10756;-0,01072
27,828;1,66902;16424,40319;1,27239;0,00208;205,3050399;0,20753;0,06877;0,09342;-0,00931
27,928;1,67528;16486,68766;1,27251;0,00206;206,0835958;0,20561;0,06813;0,10076;-0,01004
28,028;1,68118;16543,55407;1,27237;0,00204;206,7944259;0,20444;0,06774;0,09248;-0,00922
28,128;1,68718;16607,78761;1,27232;0,00207;207,5973451;0,20664;0,06847;0,08471;-0,00844
28,228;1,69318;16666,88919;1,27218;0,00205;208,3361149;0,20532;0,06804;0,08721;-0,00869
28,328;1,69907;16727,14949;1,27222;0,00208;209,0893686;0,20801;0,06893;0,07374;-0,00735
28,428;1,70523;16787,19878;1,27219;0,00205;209,8399848;0,20528;0,06802;0,08097;-0,00807
28,528;1,71118;16845,81578;1,27223;0,00206;210,5726973;0,20638;0,06839;0,08029;-0,008
28,628;1,71728;16909,63984;1,2724;0,00206;211,370498;0,20606;0,06828;0,06677;-0,00666
28,728;1,72312;16966,71903;1,27243;0,00206;212,0839879;0,20563;0,06814;0,06204;-0,00618
28,828;1,72902;17029,17874;1,27239;0,00207;212,8647343;0,20687;0,06855;0,05884;-0,00586
28,928;1,73528;17090,49225;1,27229;0,00209;213,6311531;0,20888;0,06922;0,05272;-0,00525
29,028;1,74112;17147,79675;1,27257;0,00214;214,3474594;0,21409;0,07094;0,05631;-0,00561
29,128;1,74734;17211,31504;1,27238;0,00212;215,141438;0,21232;0,07035;0,0585;-0,00583
29,228;1,75323;17269,18101;1,27272;0,00212;215,8647626;0,21203;0,07026;0,04394;-0,00438
29,328;1,75912;17331,96437;1,27241;0,00212;216,6495546;0,21178;0,07018;0,04371;-0,00436
29,428;1,76512;17391,79194;1,27277;0,00212;217,3973993;0,21226;0,07033;0,03507;-0,0035
29,528;1,77107;17451,84839;1,27255;0,00216;218,1481049;0,21599;0,07157;0,03851;-0,00384
29,628;1,77728;17513,26025;1,27276;0,00221;218,9157531;0,22053;0,07307;0,02638;-0,00263
29,728;1,78318;17572,66939;1,27271;0,00219;219,6583674;0,2188;0,0725;0,03684;-0,00367
29,828;1,78923;17636,91366;1,27304;0,00222;220,4614208;0,22181;0,0735;0,04003;-0,00399
29,928;1,79518;17695,07825;1,27295;0,00223;221,1884781;0,22307;0,07392;0,03216;-0,00321
30,028;1,80102;17755,71406;1,27302;0,00224;221,9464258;0,22367;0,07412;0,03325;-0,00331
30,128;1,80723;17816,12098;1,27301;0,00224;222,7015123;0,22354;0,07407;0,06346;-0,00633
30,228;1,81307;17873,14475;1,27303;0,00226;223,4143094;0,22592;0,07486;0,09244;-0,00921
30,328;1,81923;17938,30991;1,27329;0,00227;224,2288739;0,22671;0,07512;0,08689;-0,00866
30,428;1,82523;17998,34311;1,2732;0,0023;224,9792889;0,23013;0,07626;0,08537;-0,00851
30,528;1,83112;18060,93872;1,27339;0,00231;225,761734;0,23074;0,07646;0,08291;-0,00826
30,628;1,83718;18121,22047;1,27316;0,00229;226,5152559;0,22888;0,07584;0,07841;-0,00782
30,728;1,84312;18179,84819;1,27332;0,0023;227,2481024;0,22986;0,07617;0,08522;-0,00849
30,828;1,84934;18243,28959;1,27331;0,00233;228,0411199;0,2329;0,07718;0,08857;-0,00883
30,928;1,85518;18301,56147;1,2736;0,00234;228,7695184;0,2342;0,07761;0,10118;-0,01009
31,028;1,86112;18365,67879;1,27327;0,00234;229,5709849;0,23436;0,07766;0,12998;-0,01296
31,128;1,86707;18425,15767;1,27335;0,00238;230,3144709;0,23756;0,07872;0,15274;-0,01522
31,228;1,87302;18485,7738;1,27341;0,00233;231,0721725;0,2326;0,07708;0,15369;-0,01532
31,328;1,87939;18549,3046;1,27334;0,00237;231,8663075;0,23732;0,07864;0,15585;-0,01553
31,428;1,88518;18606,71997;1,27358;0,00236;232,5839996;0,23626;0,07829;0,15842;-0,01579
31,528;1,89123;18671,94057;1,27346;0,00234;233,3992571;0,23414;0,07759;0,15904;-0,01585
31,628;1,89723;18730,72028;1,27339;0,00231;234,1340035;0,2311;0,07658;0,14884;-0,01483
31,728;1,90302;18790,93587;1,27325;0,00234;234,8866984;0,23429;0,07764;0,15993;-0,01594
31,828;1,90918;18852,1564;1,27333;0,00233;235,651955;0,23268;0,0771;0,15555;-0,0155
31,928;1,91518;18911,49402;1,27335;0,00238;236,3936753;0,23817;0,07892;0,14958;-0,01491
32,028;1,92128;18974,98906;1,27334;0,00237;237,1873633;0,23654;0,07838;0,14527;-0,01448
32,128;1,92718;19033,96189;1,27341;0,00237;237,9245236;0,2374;0,07867;0,13896;-0,01385
32,228;1,93307;19097,10824;1,27335;0,00241;238,713853;0,24126;0,07995;0,15322;-0,01527
32,328;1,93918;19155,77888;1,27344;0,00242;239,447236;0,24158;0,08005;0,13463;-0,01342
32,428;1,94502;19213,77361;1,27341;0,00243;240,1721701;0,24307;0,08054;0,1378;-0,01373
32,528;1,95134;19278,3004;1,27353;0,00241;240,978755;0,24097;0,07985;0,14086;-0,01404
32,628;1,95718;19336,47752;1,27356;0,00245;241,705969;0,24502;0,08119;0,12979;-0,01294
32,728;1,96312;19399,94752;1,2735;0,00244;242,499344;0,24422;0,08093;0,12827;-0,01279
32,828;1,96918;19459,27083;1,27351;0,00247;243,2408854;0,24668;0,08174;0,12956;-0,01291
32,928;1,97507;19518,45646;1,27359;0,00249;243,9807058;0,24855;0,08236;0,12395;-0,01235
33,028;1,98128;19580,09541;1,27347;0,00246;244,7511926;0,24551;0,08136;0,12587;-0,01255
33,128;1,98718;19638,71419;1,27379;0,0025;245,4839274;0,24989;0,08281;0,12862;-0,01282
33,228;1,99323;19701,81227;1,27368;0,00251;246,2726534;0,25056;0,08303;0,1326;-0,01322
33,328;1,99918;19761,05154;1,27391;0,00252;247,0131443;0,25204;0,08352;0,12878;-0,01284
33,428;2,00502;19822,49916;1,27367;0,00255;247,7812395;0,25463;0,08438;0,12498;-0,01246
33,528;2,01123;19881,53815;1,27379;0,0026;248,5192269;0,25971;0,08606;0,1156;-0,01152
33,628;2,01712;19939,49354;1,27389;0,00259;249,2436693;0,25873;0,08573;0,13083;-0,01304
33,728;2,02323;20002,94566;1,27391;0,00262;250,0368208;0,26167;0,08671;0,12705;-0,01266
33,828;2,02918;20060,08029;1,27387;0,00261;250,7510036;0,26114;0,08653;0,13845;-0,0138
33,928;2,03507;20122,14839;1,27384;0,00265;251,5268549;0,26481;0,08775;0,11979;-0,01194
34,028;2,04112;20180,92811;1,27397;0,00266;252,2616014;0,26578;0,08807;0,12071;-0,01203
34,128;2,04712;20238,78157;1,27385;0,0027;252,9847696;0,27049;0,08963;0,12422;-0,01238
34,228;2,05334;20300,15409;1,27413;0,00271;253,7519261;0,27128;0,08989;0,12257;-0,01222
34,328;2,05918;20358,09338;1,27401;0,00272;254,4761673;0,27185;0,09008;0,12137;-0,0121
34,428;2,06518;20419,32464;1,27406;0,00273;255,241558;0,27256;0,09032;0,1235;-0,01231
34,528;2,07107;20476,15886;1,27397;0,00276;255,9519858;0,27614;0,0915;0,12137;-0,0121
34,628;2,07696;20534,13749;1,27414;0,00273;256,6767186;0,27331;0,09057;0,12373;-0,01233
34,728;2,08328;20593,07098;1,2739;0,00273;257,4133873;0,27306;0,09048;0,12111;-0,01207
34,828;2,08918;20649,97494;1,27417;0,00278;258,1246868;0,27772;0,09203;0,11442;-0,0114
34,928;2,09518;20712,78512;1,27392;0,0028;258,909814;0,28013;0,09282;0,11339;-0,0113
35,028;2,10123;20768,21566;1,27404;0,00276;259,6026958;0,27622;0,09153;0,11485;-0,01145
35,128;2,10702;20825,11961;1,274;0,00279;260,3139951;0,27924;0,09253;0,11174;-0,01114
35,228;2,11323;20883,34143;1,27401;0,0029;261,0417679;0,2902;0,09616;0,12754;-0,01271
35,328;2,11918;20937,38258;1,274;0,00302;261,7172823;0,3015;0,09991;0,11395;-0,01136
35,428;2,12523;20996,65225;1,27384;0,00306;262,4581531;0,30565;0,10128;0,11217;-0,01118
35,528;2,13118;21051,98264;1,27398;0,00305;263,149783;0,3053;0,10117;0,11324;-0,01129
35,628;2,13707;21110,70514;1,2738;0,00305;263,8838143;0,3045;0,1009;0,1157;-0,01153
35,728;2,14323;21166,17858;1,27412;0,00302;264,5772323;0,30182;0,10001;0,10453;-0,01042
35,828;2,14907;21218,31357;1,27399;0,00303;265,2289196;0,30281;0,10034;0,10444;-0,01041
35,928;2,15534;21275,71642;1,27404;0,00302;265,9464553;0,30173;0,09998;0,10652;-0,01062
36,028;2,16118;21327,81744;1,27404;0,00299;266,597718;0,29854;0,09893;0,10079;-0,01005
36,128;2,16712;21385,7764;1,27423;0,00297;267,322205;0,2975;0,09858;0,09021;-0,00899
36,228;2,17318;21438,7697;1,27392;0,00298;267,9846213;0,29781;0,09868;0,08813;-0,00878
36,328;2,17902;21491,50372;1,27424;0,00298;268,6437965;0,29815;0,0988;0,09421;-0,00939
36,428;2,18528;21546,49258;1,27401;0,00302;269,3311573;0,30173;0,09998;0,09343;-0,00931
36,528;2,19123;21597,60833;1,27429;0,00299;269,9701041;0,29899;0,09907;0,09348;-0,00932
36,628;2,19728;21652,61686;1,27421;0,00295;270,6577108;0,29515;0,0978;0,09095;-0,00907
36,728;2,20318;21702,16084;1,27432;0,00299;271,2770105;0,29937;0,0992;0,13245;-0,0132
36,828;2,20907;21753,9829;1,27414;0,00302;271,9247863;0,30181;0,10001;0,13628;-0,01358
36,928;2,21518;21804,49963;1,27414;0,00304;272,5562454;0,30361;0,10061;0,13502;-0,01346
37,028;2,22112;21852,18036;1,27426;0,0031;273,1522545;0,31045;0,10287;0,1379;-0,01374
37,128;2,22728;21905,4848;1,27454;0,00319;273,81856;0,31894;0,10569;0,149;-0,01485
37,228;2,23323;21953,23348;1,27434;0,00323;274,4154185;0,32304;0,10704;0,15504;-0,01545
37,328;2,23907;22003,40867;1,27411;0,00326;275,0426084;0,32561;0,1079;0,15798;-0,01575
37,428;2,24518;22050,16315;1,27456;0,00329;275,6270394;0,32901;0,10902;0,16635;-0,01658
37,528;2,25112;22095,74461;1,27405;0,00333;276,1968076;0,33346;0,1105;0,15062;-0,01501
37,628;2,25728;22144,26041;1,27457;0,00336;276,8032551;0,3364;0,11147;0,16288;-0,01623
37,728;2,26323;22189,57901;1,27427;0,00336;277,3697376;0,33587;0,1113;0,16184;-0,01613
37,828;2,26918;22237,41174;1,27461;0,00342;277,9676468;0,34215;0,11338;0,19668;-0,0196
37,928;2,27518;22281,36599;1,27421;0,00347;278,5170749;0,34742;0,11512;0,2041;-0,02034
38,028;2,28107;22323,71449;1,27472;0,00352;279,0464311;0,35178;0,11657;0,21979;-0,02191
38,128;2,28728;22368,10505;1,27427;0,00358;279,6013131;0,35759;0,11849;0,2199;-0,02192
38,228;2,29318;22409,03199;1,27456;0,0036;280,1128999;0,36005;0,11931;0,2108;-0,02101
38,328;2,29918;22454,50437;1,27428;0,00362;280,6813046;0,36173;0,11987;0,22302;-0,02223
38,428;2,30523;22494,07589;1,2745;0,00366;281,1759486;0,36647;0,12144;0,20218;-0,02015
38,528;2,31102;22534,25717;1,27426;0,00366;281,6782146;0,36558;0,12114;0,2015;-0,02008
38,628;2,31723;22575,34146;1,27463;0,00371;282,1917683;0,37108;0,12296;0,20924;-0,02085
38,728;2,32318;22611,24909;1,2743;0,00374;282,6406136;0,37395;0,12392;0,18844;-0,01878
38,828;2,32928;22652,82154;1,27458;0,00377;283,1602693;0,37733;0,12504;0,19215;-0,01915
38,928;2,33518;22689,46052;1,27433;0,00378;283,6182565;0,3779;0,12522;0,18883;-0,01882
39,028;2,34107;22727,9377;1,27455;0,00382;284,0992213;0,38244;0,12673;0,18951;-0,01889
39,128;2,34712;22763,65221;1,27431;0,00387;284,5456526;0,38723;0,12831;0,1861;-0,01855
39,228;2,35307;22797,17803;1,27452;0,00389;284,9647254;0,38932;0,12901;0,18456;-0,0184
39,328;2,35934;22835,0544;1,27442;0,00396;285,43818;0,39554;0,13107;0,17667;-0,01761
39,428;2,36518;22865,46171;1,27464;0,00399;285,8182714;0,39906;0,13223;0,17212;-0,01716
39,528;2,37118;22902,90177;1,27442;0,00403;286,2862721;0,4032;0,13361;0,17933;-0,01787
39,628;2,37728;22933,82764;1,27474;0,00409;286,6728455;0,40887;0,13549;0,17406;-0,01735
39,728;2,38302;22963,21034;1,27448;0,00416;287,0401293;0,41629;0,13795;0,16643;-0,01659
39,828;2,38923;22995,95475;1,27462;0,00418;287,4494344;0,41774;0,13843;0,16088;-0,01604
39,928;2,39523;23023,27573;1,2745;0,00426;287,7909466;0,42586;0,14112;0,16707;-0,01665
40,028;2,40123;23056,7193;1,27483;0,0043;288,2089913;0,42979;0,14242;0,15477;-0,01543
40,128;2,40723;23084,51951;1,27447;0,00437;288,5564939;0,43717;0,14486;0,14903;-0,01485
40,228;2,41312;23112,72562;1,27476;0,00444;288,9090703;0,44366;0,14701;0,15188;-0,01514
40,328;2,41923;23138,64112;1,27445;0,00453;289,233014;0,45343;0,15025;0,15089;-0,01504
40,428;2,42518;23162,97591;1,27472;0,00456;289,5371989;0,45584;0,15105;0,14446;-0,0144
40,528;2,43134;23191,32686;1,27442;0,00462;289,8915858;0,46206;0,15311;0,14472;-0,01443
40,628;2,43718;23213,56058;1,27499;0,00471;290,1695073;0,4712;0,15614;0,14121;-0,01407
40,728;2,44312;23240,92627;1,2746;0,00477;290,5115784;0,47746;0,15821;0,13305;-0,01326
40,828;2,44918;23264,13631;1,27467;0,00483;290,8017039;0,48293;0,16003;0,13546;-0,0135
40,928;2,45507;23284,13665;1,27493;0,00488;291,0517081;0,48759;0,16157;0,1405;-0,014
41,028;2,46134;23309,63552;1,27487;0,00498;291,370444;0,49774;0,16493;0,1336;-0,01332
41,128;2,46723;23329,83255;1,27479;0,00502;291,6229069;0,50175;0,16626;0,12948;-0,01291
41,228;2,47318;23352,75114;1,27483;0,0051;291,9093893;0,51049;0,16916;0,12556;-0,01251
41,328;2,47912;23372,35093;1,27484;0,00514;292,1543866;0,51404;0,17034;0,12285;-0,01224
41,428;2,48502;23390,522;1,27495;0,00523;292,381525;0,52282;0,17324;0,12275;-0,01223
41,528;2,49123;23410,91573;1,27495;0,00527;292,6364466;0,52704;0,17464;0,12398;-0,01236
41,628;2,49718;23427,92988;1,27495;0,00535;292,8491235;0,53458;0,17714;0,11034;-0,011
41,728;2,50328;23450,10638;1,27484;0,00541;293,1263298;0,54136;0,17939;0,11986;-0,01195
41,828;2,50918;23466,07268;1,27486;0,00544;293,3259085;0,54445;0,18041;0,1076;-0,01072
41,928;2,51502;23483,59644;1,2748;0,00552;293,5449555;0,55221;0,18298;0,11027;-0,01099
42,028;2,52123;23501,22213;1,27486;0,00556;293,7652766;0,5562;0,18431;0,10786;-0,01075
42,128;2,52712;23513,99124;1,27464;0,00564;293,9248905;0,56431;0,18699;0,10818;-0,01078
42,228;2,53328;23534,23834;1,27485;0,00573;294,1779793;0,57262;0,18975;0,10974;-0,01094
42,328;2,53928;23548,77591;1,27452;0,00576;294,3596989;0,5764;0,191;0,1047;-0,01044
42,428;2,54512;23565,74178;1,27476;0,00585;294,5717723;0,58473;0,19376;0,14326;-0,01428
42,528;2,55118;23579,65171;1,27464;0,00591;294,7456464;0,59051;0,19567;0,15533;-0,01548
42,628;2,55712;23590,9313;1,27481;0,00599;294,8866413;0,59927;0,19858;0,163;-0,01625
42,728;2,56328;23606,71878;1,27445;0,00605;295,0839848;0,6046;0,20035;0,1515;-0,0151
42,828;2,56918;23619,41814;1,27479;0,00612;295,2427268;0,61242;0,20294;0,14992;-0,01494
42,928;2,57518;23635,85293;1,2745;0,00615;295,4481616;0,61487;0,20375;0,16027;-0,01597
43,028;2,58123;23648,06414;1,27467;0,00621;295,6008018;0,62098;0,20577;0,15012;-0,01496
43,128;2,58702;23659,22391;1,27465;0,00627;295,7402989;0,62719;0,20783;0,14952;-0,0149
43,228;2,59334;23674,39806;1,27449;0,00633;295,9299758;0,63261;0,20963;0,14605;-0,01456
43,328;2,59918;23682,15322;1,27448;0,00635;296,0269153;0,63479;0,21035;0,15655;-0,0156
43,428;2,60523;23697,8209;1,27476;0,00642;296,2227613;0,64182;0,21268;0,15575;-0,01552
43,528;2,61123;23707,99541;1,27464;0,00647;296,3499426;0,64729;0,21449;0,17029;-0,01697
43,628;2,61707;23719,59329;1,27458;0,00654;296,4949161;0,65446;0,21687;0,17082;-0,01703
43,728;2,62323;23730,90506;1,27479;0,00663;296,6363133;0,66302;0,2197;0,16974;-0,01692
43,828;2,62918;23739,84933;1,27459;0,0067;296,7481166;0,66997;0,222;0,17581;-0,01752
43,928;2,63534;23752,66314;1,27476;0,00674;296,9082893;0,6745;0,22351;0,17512;-0,01745
44,028;2,64118;23761,43217;1,27498;0,00685;297,0179021;0,68453;0,22683;0,17382;-0,01732
44,128;2,64712;23773,98133;1,27475;0,00689;297,1747666;0,68949;0,22847;0,18635;-0,01857
44,228;2,65312;23781,87239;1,27479;0,00698;297,2734049;0,69794;0,23128;0,20853;-0,02078
44,328;2,65902;23789,77954;1,27476;0,00705;297,3722443;0,70541;0,23375;0,2026;-0,02019
44,428;2,66528;23802,89376;1,27478;0,00711;297,536172;0,71073;0,23551;0,22361;-0,02229
44,528;2,67118;23809,09324;1,27478;0,00722;297,6136655;0,72151;0,23909;0,23977;-0,0239
44,628;2,67718;23823,05861;1,27489;0,00728;297,7882326;0,72809;0,24127;0,23187;-0,02311
44,728;2,68318;23831,07662;1,27471;0,00736;297,8884578;0,7361;0,24392;0,22987;-0,02291
44,828;2,68912;23838,2256;1,27502;0,00744;297,97782;0,7438;0,24647;0,23808;-0,02373
44,928;2,69523;23846,17925;1,27477;0,0075;298,0772406;0,75002;0,24853;0,23138;-0,02306
45,028;2,70118;23853,39618;1,27503;0,0076;298,1674523;0,75967;0,25173;0,22038;-0,02197
45,128;2,70723;23864,14111;1,27469;0,00766;298,3017639;0,76633;0,25394;0,22913;-0,02284
45,228;2,71318;23871,65129;1,27498;0,00773;298,3956411;0,77296;0,25613;0,22854;-0,02278
45,328;2,71907;23880,62596;1,27487;0,00782;298,5078245;0,78233;0,25924;0,22031;-0,02196
45,428;2,72523;23887,17771;1,27503;0,00787;298,5897214;0,7872;0,26085;0,22819;-0,02274
45,528;2,73112;23892,48312;1,27466;0,00796;298,656039;0,79643;0,26391;0,21413;-0,02134
45,628;2,73728;23904,72293;1,27501;0,00804;298,8090366;0,8039;0,26639;0,21699;-0,02163
45,728;2,74328;23909,24335;1,27469;0,00809;298,8655419;0,80948;0,26823;0,22546;-0,02247
45,828;2,74902;23917,63866;1,27479;0,00818;298,9704833;0,81826;0,27114;0,22283;-0,02221
45,928;2,75518;23926,22352;1,27461;0,00826;299,077794;0,82566;0,2736;0,2153;-0,02146
46,028;2,76112;23929,73006;1,27485;0,00836;299,1216258;0,8358;0,27696;0,21624;-0,02155
46,128;2,76734;23938,37214;1,27475;0,00841;299,2296518;0,84094;0,27866;0,20669;-0,0206
46,228;2,77318;23943,52913;1,27478;0,00852;299,2941141;0,85216;0,28238;0,21725;-0,02165
46,328;2,77923;23952,38757;1,27467;0,00857;299,4048446;0,85727;0,28407;0,21127;-0,02106
46,428;2,78518;23957,59106;1,27476;0,00864;299,4698883;0,86398;0,2863;0,20023;-0,01996
46,528;2,79102;23963,7351;1,27474;0,00873;299,5466888;0,87253;0,28913;0,20269;-0,0202
46,628;2,79728;23971,04502;1,27471;0,0088;299,6380628;0,87979;0,29153;0,20657;-0,02059
46,728;2,80318;23973,39821;1,27482;0,00888;299,6674776;0,88786;0,29421;0,20224;-0,02016
46,828;2,80923;23985,04972;1,27497;0,00895;299,8131215;0,89454;0,29642;0,19345;-0,01928
46,928;2,81528;23988,7476;1,27463;0,00902;299,859345;0,90225;0,29898;0,19201;-0,01914
47,028;2,82107;23994,55547;1,27494;0,00905;299,9319434;0,90473;0,2998;0,18826;-0,01876
47,128;2,82718;24000,72634;1,27486;0,00911;300,0090793;0,91148;0,30203;0,19404;-0,01934
47,228;2,83318;24003,73578;1,27503;0,0092;300,0466973;0,92013;0,3049;0,18543;-0,01848
47,328;2,83928;24012,10248;1,27502;0,00928;300,151281;0,92785;0,30746;0,18524;-0,01846
47,428;2,84512;24016,44051;1,27511;0,00936;300,2055064;0,93616;0,31021;0,19385;-0,01932
47,528;2,85118;24024,81079;1,2748;0,00944;300,3101349;0,94363;0,31269;0,19543;-0,01948
47,628;2,85723;24028,72682;1,27516;0,00953;300,3590853;0,9531;0,31583;0,18137;-0,01808
47,728;2,86307;24032,31382;1,27506;0,00958;300,4039228;0,958;0,31745;0,23219;-0,02314
47,828;2,86934;24038,87272;1,27517;0,00968;300,485909;0,96843;0,32091;0,2246;-0,02239
47,928;2,87518;24041,63182;1,27502;0,00978;300,5203978;0,97794;0,32406;0,22933;-0,02286
48,028;2,88112;24050,67265;1,27502;0,0099;300,6334081;0,99006;0,32807;0,22837;-0,02276
48,128;2,88718;24054,83365;1,27518;0,00998;300,6854206;0,99789;0,33067;0,22475;-0,0224
48,228;2,89307;24059,25572;1,27525;0,01004;300,7406965;1,00397;0,33268;0,22677;-0,0226
48,328;2,89923;24064,11588;1,27524;0,01014;300,8014485;1,01385;0,33596;0,23575;-0,0235
48,428;2,90528;24068,57014;1,27532;0,01023;300,8571268;1,02284;0,33894;0,22315;-0,02224
48,528;2,91128;24074,96274;1,27548;0,01036;300,9370343;1,03617;0,34335;0,23349;-0,02327
