Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"4"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527                                                   "
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
103,03200;6,18160;25908,78725;1,28854;0,05600;323,85984;5,59968;1,92064;1,45608;-0,14675
103,13200;6,18766;25910,45558;1,28859;0,05611;323,88069;5,61061;1,92439;1,46151;-0,14730
103,23200;6,19355;25910,41088;1,28857;0,05620;323,88014;5,61991;1,92758;1,45927;-0,14707
103,33200;6,19987;25915,04216;1,28862;0,05626;323,93803;5,62584;1,92961;1,46434;-0,14758
103,43200;6,20566;25912,74619;1,28863;0,05635;323,90933;5,63499;1,93275;1,47863;-0,14902
103,53200;6,21166;25920,25995;1,28860;0,05644;324,00325;5,64406;1,93586;1,47736;-0,14890
103,63200;6,21776;25919,73424;1,28830;0,05652;323,99668;5,65209;1,93862;1,47373;-0,14853
103,73200;6,22344;25920,50135;1,28834;0,05661;324,00627;5,66084;1,94162;1,48944;-0,15011
103,83200;6,22976;25924,81792;1,28828;0,05669;324,06022;5,66860;1,94428;1,48616;-0,14978
103,93200;6,23571;25923,28012;1,28855;0,05678;324,04100;5,67835;1,94762;1,49655;-0,15083
104,03200;6,24176;25928,12955;1,28850;0,05687;324,10162;5,68676;1,95051;1,48971;-0,15014
104,13200;6,24771;25928,81083;1,28850;0,05696;324,11014;5,69575;1,95359;1,49700;-0,15088
104,23200;6,25360;25932,27446;1,28848;0,05706;324,15343;5,70567;1,95700;1,49996;-0,15117
104,33200;6,25960;25932,55520;1,28873;0,05713;324,15694;5,71288;1,95947;1,51018;-0,15220
104,43200;6,26555;25932,17790;1,28842;0,05719;324,15222;5,71926;1,96165;1,50651;-0,15183
104,53200;6,27192;25938,89773;1,28838;0,05728;324,23622;5,72754;1,96449;1,51418;-0,15261
104,63200;6,27776;25938,10558;1,28852;0,05737;324,22632;5,73653;1,96758;1,51504;-0,15269
104,73200;6,28366;25942,44361;1,28850;0,05742;324,28055;5,74177;1,96938;1,51776;-0,15297
104,83200;6,28976;25942,76547;1,28847;0,05751;324,28457;5,75103;1,97255;1,52379;-0,15358
104,93200;6,29550;25941,74802;1,28858;0,05758;324,27185;5,75761;1,97481;1,52426;-0,15362
105,03200;6,30176;25946,18618;1,28850;0,05764;324,32733;5,76445;1,97716;1,52679;-0,15388
105,13200;6,30771;25946,12181;1,28855;0,05769;324,32652;5,76872;1,97862;1,52660;-0,15386
105,23200;6,31366;25950,62077;1,28845;0,05777;324,38276;5,77712;1,98150;1,53180;-0,15438
105,33201;6,31966;25953,28867;1,28844;0,05784;324,41611;5,78406;1,98388;1,53979;-0,15519
105,43201;6,32560;25954,32401;1,28855;0,05793;324,42905;5,79349;1,98712;1,52188;-0,15338
105,53201;6,33176;25956,61819;1,28848;0,05799;324,45773;5,79890;1,98897;1,51667;-0,15286
105,63201;6,33766;25954,64766;1,28845;0,05805;324,43310;5,80455;1,99091;1,52338;-0,15353
105,73201;6,34376;25960,98304;1,28857;0,05812;324,51229;5,81249;1,99363;1,51028;-0,15221
105,83201;6,34966;25960,39116;1,28863;0,05817;324,50489;5,81677;1,99510;1,52067;-0,15326
105,93201;6,35544;25963,74929;1,28829;0,05828;324,54687;5,82841;1,99909;1,51599;-0,15279
106,03201;6,36176;25966,74085;1,28844;0,05835;324,58426;5,83451;2,00119;1,51096;-0,15228
106,13201;6,36760;25963,72604;1,28825;0,05844;324,54658;5,84428;2,00454;1,51575;-0,15277
106,23201;6,37382;25969,77532;1,28858;0,05850;324,62219;5,84973;2,00641;1,51719;-0,15291
106,33201;6,37976;25969,28358;1,28855;0,05860;324,61604;5,86041;2,01007;1,51158;-0,15235
106,43201;6,38560;25971,94791;1,28860;0,05865;324,64935;5,86518;2,01170;1,51246;-0,15243
106,53201;6,39160;25973,63234;1,28859;0,05876;324,67040;5,87594;2,01540;1,51228;-0,15242
106,63201;6,39755;25974,11513;1,28847;0,05888;324,67644;5,88759;2,01939;1,50238;-0,15142
106,73201;6,40382;25978,47998;1,28863;0,05891;324,73100;5,89127;2,02065;1,49138;-0,15031
106,83201;6,40971;25977,77367;1,28850;0,05903;324,72217;5,90289;2,02464;1,49392;-0,15057
106,93201;6,41571;25983,37591;1,28866;0,05912;324,79220;5,91223;2,02784;1,49527;-0,15070
107,03201;6,42176;25982,91636;1,28848;0,05921;324,78645;5,92062;2,03072;1,50736;-0,15192
107,13201;6,42744;25983,60837;1,28864;0,05929;324,79510;5,92919;2,03366;1,50377;-0,15156
107,23201;6,43382;25988,30223;1,28847;0,05936;324,85378;5,93624;2,03608;1,51195;-0,15238
107,33201;6,43960;25985,03709;1,28845;0,05948;324,81296;5,94808;2,04014;1,50734;-0,15192
107,43201;6,44576;25990,87715;1,28838;0,05955;324,88596;5,95497;2,04250;1,51607;-0,15280
107,53201;6,45171;25991,86957;1,28824;0,05966;324,89837;5,96592;2,04626;1,52077;-0,15327
107,63201;6,45755;25993,79003;1,28830;0,05973;324,92238;5,97283;2,04863;1,51526;-0,15272
107,73201;6,46371;25995,32425;1,28850;0,05979;324,94155;5,97936;2,05087;1,52038;-0,15323
107,83201;6,46966;25995,49055;1,28833;0,05992;324,94363;5,99214;2,05525;1,53070;-0,15427
107,93201;6,47582;25998,84868;1,28850;0,05999;324,98561;5,99900;2,05760;1,53987;-0,15520
108,03201;6,48166;25998,60728;1,28845;0,06009;324,98259;6,00891;2,06100;1,53817;-0,15503
108,13201;6,48760;26003,08478;1,28847;0,06019;325,03856;6,01873;2,06437;1,54815;-0,15603
108,23201;6,49366;26003,53539;1,28850;0,06029;325,04419;6,02928;2,06799;1,54885;-0,15610
108,33201;6,49950;26003,40128;1,28840;0,06037;325,04252;6,03708;2,07066;1,54902;-0,15612
108,43201;6,50582;26007,73573;1,28838;0,06045;325,09670;6,04485;2,07333;1,56530;-0,15776
108,53201;6,51171;26005,91362;1,28823;0,06054;325,07392;6,05377;2,07639;1,56319;-0,15755
108,63201;6,51771;26011,70182;1,28788;0,06063;325,14627;6,06330;2,07966;1,58047;-0,15929
108,73201;6,52360;26013,32009;1,28815;0,06067;325,16650;6,06705;2,08095;1,57648;-0,15889
108,83201;6,52950;26013,96203;1,28811;0,06076;325,17453;6,07637;2,08414;1,57634;-0,15887
108,93201;6,53571;26016,13104;1,28833;0,06083;325,20164;6,08313;2,08646;1,58414;-0,15966
109,03201;6,54171;26016,51371;1,28826;0,06090;325,20642;6,09042;2,08896;1,58307;-0,15955
109,13201;6,54776;26020,60497;1,28850;0,06103;325,25756;6,10298;2,09327;1,59471;-0,16072
109,23201;6,55371;26020,61927;1,28829;0,06107;325,25774;6,10688;2,09461;1,59520;-0,16077
109,33201;6,55955;26023,78786;1,28847;0,06118;325,29735;6,11796;2,09841;1,59857;-0,16111
109,43201;6,56571;26025,50983;1,28830;0,06123;325,31887;6,12250;2,09996;1,60257;-0,16152
109,53201;6,57155;26023,20671;1,28821;0,06136;325,29008;6,13614;2,10464;1,61647;-0,16292
109,63201;6,57776;26029,15049;1,28820;0,06144;325,36438;6,14422;2,10741;1,61375;-0,16264
109,73201;6,58376;26028,63908;1,28853;0,06149;325,35799;6,14941;2,10919;1,61313;-0,16258
109,83201;6,58960;26032,57656;1,28840;0,06157;325,40721;6,15668;2,11169;1,62086;-0,16336
109,93201;6,59571;26034,25026;1,28853;0,06167;325,42813;6,16725;2,11531;1,62208;-0,16348
110,03201;6,60160;26033,22923;1,28833;0,06177;325,41537;6,17740;2,11879;1,62650;-0,16393
110,13201;6,60782;26036,45504;1,28828;0,06187;325,45569;6,18738;2,12222;1,62680;-0,16396
110,23201;6,61366;26035,91859;1,28824;0,06199;325,44898;6,19939;2,12634;1,62637;-0,16391
110,33201;6,61971;26040,31205;1,28840;0,06202;325,50390;6,20240;2,12737;1,61155;-0,16242
110,43201;6,62576;26041,68713;1,28832;0,06214;325,52109;6,21392;2,13132;1,62003;-0,16328
110,53201;6,63150;26043,36083;1,28843;0,06225;325,54201;6,22542;2,13526;1,61502;-0,16277
110,63201;6,63782;26045,80164;1,28817;0,06232;325,57252;6,23171;2,13742;1,61415;-0,16268
110,73201;6,64366;26042,69028;1,28815;0,06242;325,53363;6,24181;2,14088;1,61536;-0,16280
110,83201;6,64976;26049,08824;1,28828;0,06251;325,61360;6,25137;2,14416;1,60896;-0,16216
110,93201;6,65576;26048,90585;1,28827;0,06261;325,61132;6,26140;2,14761;1,61314;-0,16258
111,03201;6,66150;26050,78340;1,28810;0,06275;325,63479;6,27460;2,15213;1,61777;-0,16305
111,13201;6,66766;26052,99711;1,28797;0,06281;325,66246;6,28093;2,15430;1,62380;-0,16366
111,23201;6,67366;26051,53978;1,28807;0,06289;325,64425;6,28928;2,15717;1,61880;-0,16315
111,33201;6,67982;26055,78482;1,28832;0,06302;325,69731;6,30190;2,16149;1,61813;-0,16308
111,43201;6,68566;26055,90641;1,28831;0,06312;325,69883;6,31154;2,16480;1,61399;-0,16267
111,53201;6,69171;26060,54485;1,28833;0,06318;325,75681;6,31842;2,16716;1,62403;-0,16368
111,63201;6,69771;26059,95655;1,28822;0,06329;325,74946;6,32865;2,17067;1,62655;-0,16393
111,73201;6,70344;26060,72545;1,28839;0,06341;325,75907;6,34135;2,17503;1,62535;-0,16381
111,83201;6,70976;26063,51674;1,28825;0,06345;325,79396;6,34465;2,17616;1,62284;-0,16356
111,93201;6,71566;26062,80148;1,28844;0,06354;325,78502;6,35433;2,17948;1,62458;-0,16373
112,03201;6,72166;26068,58432;1,28823;0,06363;325,85730;6,36283;2,18239;1,61193;-0,16246
112,13201;6,72771;26068,84718;1,28837;0,06368;325,86059;6,36779;2,18410;1,59786;-0,16104
112,23201;6,73355;26069,87357;1,28842;0,06376;325,87342;6,37601;2,18691;1,60015;-0,16127
112,33201;6,73971;26071,32018;1,28846;0,06385;325,89150;6,38543;2,19014;1,60420;-0,16168
112,43201;6,74571;26071,70820;1,28840;0,06392;325,89635;6,39232;2,19251;1,60993;-0,16226
112,53201;6,75176;26074,73552;1,28854;0,06401;325,93419;6,40134;2,19560;1,61274;-0,16254
112,63201;6,75771;26076,56300;1,28810;0,06407;325,95704;6,40720;2,19761;1,62185;-0,16346
112,73201;6,76355;26079,13077;1,28789;0,06414;325,98913;6,41421;2,20002;1,61431;-0,16270
112,83201;6,76966;26080,58631;1,28808;0,06424;326,00733;6,42389;2,20334;1,63880;-0,16517
112,93201;6,77560;26079,76377;1,28837;0,06429;325,99705;6,42940;2,20523;1,63715;-0,16500
113,03201;6,78187;26083,65297;1,28831;0,06434;326,04566;6,43393;2,20678;1,64087;-0,16538
113,13201;6,78776;26082,67128;1,28850;0,06444;326,03339;6,44367;2,21012;1,64089;-0,16538
113,23201;6,79355;26086,63738;1,28813;0,06451;326,08297;6,45146;2,21279;1,64620;-0,16591
113,33201;6,79971;26088,43625;1,28824;0,06461;326,10545;6,46132;2,21618;1,64956;-0,16625
113,43201;6,80555;26087,21137;1,28839;0,06468;326,09014;6,46789;2,21843;1,65218;-0,16652
113,53201;6,81176;26091,00759;1,28838;0,06476;326,13759;6,47557;2,22106;1,65467;-0,16677
113,63201;6,81771;26090,79480;1,28849;0,06483;326,13494;6,48265;2,22349;1,66251;-0,16756
113,73201;6,82376;26094,39254;1,28850;0,06492;326,17991;6,49212;2,22674;1,66720;-0,16803
113,83201;6,82971;26094,19405;1,28847;0,06500;326,17743;6,49956;2,22929;1,67111;-0,16842
113,93201;6,83550;26095,70146;1,28841;0,06510;326,19627;6,50974;2,23278;1,67111;-0,16842
114,03201;6,84171;26097,33939;1,28832;0,06515;326,21674;6,51529;2,23469;1,68822;-0,17015
114,13201;6,84760;26094,91289;1,28834;0,06526;326,18641;6,52600;2,23836;1,69239;-0,17057
114,23201;6,85376;26103,03640;1,28845;0,06532;326,28796;6,53232;2,24053;1,69451;-0,17078
114,33201;6,85976;26101,87948;1,28817;0,06543;326,27349;6,54320;2,24426;1,71236;-0,17258
114,43201;6,86555;26104,21121;1,28835;0,06553;326,30264;6,55341;2,24776;1,69704;-0,17104
114,53201;6,87171;26105,59165;1,28836;0,06562;326,31990;6,56177;2,25063;1,70320;-0,17166
114,63201;6,87755;26104,46155;1,28822;0,06575;326,30577;6,57477;2,25509;1,71194;-0,17254
114,73201;6,88376;26108,74593;1,28810;0,06582;326,35932;6,58212;2,25761;1,71124;-0,17247
114,83201;6,88966;26108,84786;1,28803;0,06588;326,36060;6,58779;2,25955;1,71813;-0,17316
114,93201;6,89571;26112,79786;1,28805;0,06601;326,40997;6,60096;2,26407;1,72724;-0,17408
115,03201;6,90166;26112,26141;1,28775;0,06608;326,40327;6,60841;2,26663;1,71804;-0,17315
115,13201;6,90755;26113,87789;1,28838;0,06621;326,42347;6,62113;2,27099;1,72514;-0,17387
115,23201;6,91382;26115,77690;1,28813;0,06627;326,44721;6,62706;2,27302;1,71729;-0,17308
115,33201;6,91966;26113,53636;1,28770;0,06636;326,41920;6,63601;2,27609;1,72053;-0,17341
115,43201;6,92571;26119,89319;1,28780;0,06645;326,49866;6,64515;2,27923;1,70294;-0,17163
115,53201;6,93166;26118,46805;1,28793;0,06650;326,48085;6,65027;2,28099;1,71232;-0,17258
115,63201;6,93750;26120,98575;1,28793;0,06661;326,51232;6,66063;2,28454;1,71403;-0,17275
115,73201;6,94376;26123,59285;1,28801;0,06667;326,54491;6,66713;2,28676;1,71156;-0,17250
115,83201;6,94976;26122,39659;1,28801;0,06677;326,52996;6,67700;2,29015;1,71094;-0,17244
115,93201;6,95582;26126,03724;1,28825;0,06685;326,57547;6,68544;2,29305;1,72907;-0,17427
116,03201;6,96171;26126,16956;1,28831;0,06692;326,57712;6,69216;2,29535;1,70960;-0,17230
116,13201;6,96755;26128,30997;1,28830;0,06701;326,60387;6,70090;2,29835;1,71074;-0,17242
116,23201;6,97360;26129,78160;1,28834;0,06710;326,62227;6,71010;2,30151;1,72542;-0,17390
116,33201;6,97950;26128,52812;1,28824;0,06716;326,60660;6,71613;2,30357;1,72384;-0,17374
116,43201;6,98587;26133,71193;1,28842;0,06725;326,67140;6,72460;2,30648;1,72096;-0,17345
116,53201;6,99171;26133,31676;1,28834;0,06732;326,66646;6,73241;2,30916;1,72776;-0,17413
116,63201;6,99766;26138,10003;1,28833;0,06740;326,72625;6,73990;2,31173;1,72261;-0,17361
116,73201;7,00376;26138,53097;1,28827;0,06746;326,73164;6,74605;2,31383;1,72195;-0,17355
116,83201;7,00944;26136,45852;1,28827;0,06753;326,70573;6,75300;2,31622;1,71738;-0,17309
116,93201;7,01576;26141,06119;1,28831;0,06762;326,76326;6,76154;2,31915;1,73227;-0,17459
117,03201;7,02171;26137,69412;1,28839;0,06770;326,72118;6,77034;2,32217;1,73390;-0,17475
117,13201;7,02771;26143,18550;1,28840;0,06779;326,78982;6,77929;2,32524;1,73226;-0,17459
117,23201;7,03371;26143,81135;1,28827;0,06788;326,79764;6,78845;2,32838;1,73618;-0,17498
117,33201;7,03960;26145,45822;1,28846;0,06799;326,81823;6,79879;2,33193;1,74597;-0,17597
117,43201;7,04576;26146,97814;1,28838;0,06804;326,83723;6,80356;2,33356;1,73740;-0,17510
117,53201;7,05166;26145,13993;1,28834;0,06813;326,81425;6,81339;2,33693;1,73059;-0,17442
117,63201;7,05782;26150,35951;1,28824;0,06821;326,87949;6,82099;2,33954;1,71900;-0,17325
117,73201;7,06366;26149,24371;1,28820;0,06832;326,86555;6,83155;2,34316;1,72203;-0,17356
117,83201;7,06950;26152,62687;1,28815;0,06842;326,90784;6,84169;2,34664;1,72922;-0,17428
117,93201;7,07582;26155,37882;1,28812;0,06852;326,94224;6,85190;2,35014;1,72733;-0,17409
118,03201;7,08155;26152,27818;1,28857;0,06860;326,90348;6,85994;2,35290;1,74134;-0,17550
118,13201;7,08782;26157,16517;1,28849;0,06874;326,96456;6,87424;2,35780;1,75464;-0,17684
118,23201;7,09376;26155,81334;1,28837;0,06880;326,94767;6,87964;2,35965;1,74464;-0,17584
118,33201;7,09966;26159,09636;1,28835;0,06892;326,98870;6,89181;2,36383;1,75598;-0,17698
118,43201;7,10566;26159,20365;1,28837;0,06901;326,99005;6,90114;2,36703;1,75664;-0,17704
118,53201;7,11150;26159,69002;1,28852;0,06909;326,99613;6,90925;2,36981;1,76207;-0,17759
118,63201;7,11771;26162,00566;1,28846;0,06923;327,02507;6,92337;2,37466;1,76193;-0,17758
118,73201;7,12366;26162,21130;1,28838;0,06930;327,02764;6,93003;2,37694;1,76138;-0,17752
118,83201;7,12976;26167,76705;1,28827;0,06939;327,09709;6,93862;2,37988;1,75951;-0,17733
118,93201;7,13571;26166,25965;1,28823;0,06945;327,07825;6,94484;2,38202;1,77678;-0,17907
119,03201;7,14155;26168,25879;1,28844;0,06956;327,10323;6,95552;2,38568;1,77528;-0,17892
119,13201;7,14776;26169,77870;1,28845;0,06966;327,12223;6,96612;2,38932;1,78445;-0,17985
119,23201;7,15360;26167,01424;1,28833;0,06976;327,08768;6,97564;2,39258;1,78795;-0,18020
119,33201;7,15976;26172,02282;1,28851;0,06981;327,15029;6,98106;2,39444;1,80032;-0,18145
119,43201;7,16576;26173,52843;1,28855;0,06991;327,16911;6,99099;2,39785;1,80885;-0,18231
119,53201;7,17160;26175,29333;1,28826;0,07000;327,19117;7,00014;2,40099;1,81737;-0,18316
119,63201;7,17766;26176,41628;1,28836;0,07007;327,20520;7,00723;2,40342;1,81183;-0,18261
119,73201;7,18360;26174,95000;1,28844;0,07015;327,18688;7,01518;2,40615;1,82238;-0,18367
119,83201;7,18982;26178,48337;1,28832;0,07024;327,23104;7,02414;2,40922;1,81801;-0,18323
119,93201;7,19571;26178,20978;1,28829;0,07032;327,22762;7,03232;2,41202;1,82410;-0,18384
120,03201;7,20166;26182,56211;1,28817;0,07040;327,28203;7,04044;2,41481;1,82032;-0,18346
120,13201;7,20766;26182,96981;1,28823;0,07048;327,28712;7,04840;2,41754;1,82959;-0,18440
120,23201;7,21350;26183,10392;1,28813;0,07054;327,28880;7,05380;2,41939;1,82172;-0,18360
120,33201;7,21982;26186,44238;1,28836;0,07064;327,33053;7,06352;2,42272;1,80926;-0,18235
120,43201;7,22571;26183,51340;1,28830;0,07074;327,29392;7,07355;2,42616;1,81254;-0,18268
120,53201;7,23171;26188,19475;1,28857;0,07079;327,35243;7,07901;2,42804;1,81667;-0,18309
120,63201;7,23771;26188,33423;1,28830;0,07089;327,35418;7,08941;2,43160;1,81524;-0,18295
120,73201;7,24350;26189,28552;1,28834;0,07097;327,36607;7,09662;2,43408;1,81231;-0,18266
120,83201;7,24966;26191,12730;1,28827;0,07107;327,38909;7,10680;2,43757;1,81184;-0,18261
120,93201;7,25560;26190,04548;1,28832;0,07113;327,37557;7,11344;2,43985;1,82472;-0,18391
121,03201;7,26182;26195,13988;1,28829;0,07124;327,43925;7,12398;2,44346;1,81769;-0,18320
121,13201;7,26771;26193,44652;1,28843;0,07133;327,41808;7,13316;2,44661;1,81858;-0,18329
121,23201;7,27355;26196,65623;1,28843;0,07138;327,45820;7,13758;2,44813;1,82233;-0,18366
121,33201;7,27971;26197,16227;1,28834;0,07152;327,46453;7,15160;2,45294;1,83026;-0,18446
121,43201;7,28550;26195,93024;1,28830;0,07159;327,44913;7,15932;2,45558;1,83674;-0,18512
121,53201;7,29176;26201,11585;1,28795;0,07167;327,51395;7,16679;2,45815;1,82991;-0,18443
121,63201;7,29771;26199,00405;1,28808;0,07178;327,48755;7,17778;2,46192;1,82973;-0,18441
121,73201;7,30371;26203,20797;1,28790;0,07184;327,54010;7,18437;2,46417;1,83542;-0,18498
121,83201;7,30971;26204,02694;1,28841;0,07195;327,55034;7,19496;2,46781;1,84066;-0,18551
121,93201;7,31555;26202,94154;1,28819;0,07203;327,53677;7,20308;2,47059;1,84740;-0,18619
122,03201;7,32176;26205,23393;1,28826;0,07214;327,56542;7,21393;2,47431;1,84266;-0,18571
122,13201;7,32766;26204,65815;1,28819;0,07226;327,55823;7,22617;2,47851;1,85294;-0,18675
122,23201;7,33376;26208,50444;1,28844;0,07232;327,60631;7,23206;2,48053;1,85372;-0,18683
122,33201;7,33971;26208,43649;1,28835;0,07244;327,60546;7,24402;2,48463;1,85957;-0,18742
122,43201;7,34555;26210,72173;1,28836;0,07252;327,63402;7,25181;2,48731;1,85243;-0,18670
122,53201;7,35176;26211,37977;1,28832;0,07259;327,64225;7,25925;2,48986;1,85684;-0,18714
122,63201;7,35766;26209,04803;1,28832;0,07268;327,61310;7,26826;2,49295;1,86353;-0,18782
122,73201;7,36382;26213,69541;1,28827;0,07279;327,67119;7,27859;2,49649;1,86524;-0,18799
122,83201;7,36976;26212,40437;1,28820;0,07288;327,65505;7,28827;2,49981;1,86354;-0,18782
122,93201;7,37555;26215,20102;1,28831;0,07295;327,69001;7,29511;2,50216;1,86894;-0,18836
123,03201;7,38155;26216,01462;1,28823;0,07304;327,70018;7,30441;2,50535;1,86346;-0,18781
123,13201;7,38760;26216,73524;1,28840;0,07313;327,70919;7,31273;2,50820;1,84482;-0,18593
123,23201;7,39382;26220,35623;1,28840;0,07320;327,75445;7,32034;2,51081;1,85573;-0,18703
123,33201;7,39971;26220,31152;1,28835;0,07328;327,75389;7,32786;2,51339;1,85560;-0,18702
123,43201;7,40571;26223,86992;1,28819;0,07337;327,79837;7,33716;2,51658;1,86623;-0,18809
123,53201;7,41166;26223,24228;1,28820;0,07342;327,79053;7,34240;2,51838;1,86923;-0,18839
123,63201;7,41744;26223,21904;1,28830;0,07355;327,79024;7,35543;2,52285;1,85919;-0,18738
123,73201;7,42371;26224,39742;1,28836;0,07359;327,80497;7,35932;2,52418;1,87235;-0,18871
123,83201;7,42966;26223,75011;1,28843;0,07368;327,79688;7,36809;2,52719;1,88116;-0,18959
123,93201;7,43571;26230,52716;1,28847;0,07375;327,88159;7,37482;2,52950;1,88059;-0,18954
124,03201;7,44182;26229,58839;1,28833;0,07381;327,86985;7,38087;2,53157;1,89245;-0,19073
124,13201;7,44755;26229,73144;1,28848;0,07392;327,87164;7,39179;2,53532;1,88527;-0,19001
124,23201;7,45366;26231,74310;1,28847;0,07398;327,89679;7,39790;2,53741;1,89018;-0,19050
124,33201;7,45971;26230,04436;1,28830;0,07405;327,87555;7,40466;2,53973;1,89620;-0,19111
124,43201;7,46571;26232,82492;1,28834;0,07412;327,91031;7,41167;2,54214;1,89470;-0,19096
124,53201;7,47166;26233,06096;1,28825;0,07425;327,91326;7,42486;2,54666;1,90497;-0,19199
124,63201;7,47766;26236,65869;1,28836;0,07435;327,95823;7,43472;2,55004;1,91013;-0,19251
124,73201;7,48376;26237,08963;1,28824;0,07443;327,96362;7,44270;2,55278;1,91644;-0,19315
124,83201;7,48955;26235,21209;1,28819;0,07452;327,94015;7,45177;2,55589;1,92570;-0,19408
124,93201;7,49587;26239,15136;1,28836;0,07460;327,98939;7,45972;2,55862;1,92747;-0,19426
125,03201;7,50171;26235,25321;1,28834;0,07468;327,94067;7,46850;2,56163;1,93575;-0,19510
125,13201;7,50760;26240,91804;1,28837;0,07480;328,01148;7,48018;2,56564;1,93248;-0,19477
125,23201;7,51371;26240,47816;1,28830;0,07489;328,00598;7,48872;2,56856;1,92191;-0,19370
125,33201;7,51950;26241,26315;1,28849;0,07500;328,01579;7,49969;2,57233;1,92510;-0,19402
125,43201;7,52571;26243,50190;1,28835;0,07512;328,04377;7,51164;2,57643;1,91971;-0,19348
125,53201;7,53171;26242,69724;1,28828;0,07517;328,03372;7,51697;2,57826;1,91140;-0,19264
125,63201;7,53787;26246,76526;1,28787;0,07526;328,08457;7,52641;2,58149;1,92148;-0,19366
125,73201;7,54366;26245,53680;1,28793;0,07537;328,06921;7,53687;2,58508;1,91689;-0,19319
125,83201;7,54955;26248,52657;1,28812;0,07548;328,10658;7,54775;2,58881;1,92079;-0,19359
125,93201;7,55566;26247,69330;1,28843;0,07556;328,09617;7,55635;2,59176;1,92462;-0,19397
126,03201;7,56155;26246,89937;1,28829;0,07566;328,08624;7,56564;2,59495;1,92892;-0,19441
126,13201;7,56787;26252,27273;1,28849;0,07575;328,15341;7,57466;2,59804;1,92927;-0,19444
126,23201;7,57376;26249,89986;1,28821;0,07583;328,12375;7,58263;2,60077;1,93315;-0,19483
126,33201;7,57955;26252,88606;1,28827;0,07589;328,16108;7,58935;2,60308;1,94221;-0,19575
126,43201;7,58566;26253,47793;1,28820;0,07602;328,16847;7,60212;2,60746;1,94604;-0,19613
126,53201;7,59155;26252,53737;1,28833;0,07610;328,15672;7,60967;2,61005;1,94559;-0,19609
126,63201;7,59771;26255,30720;1,28839;0,07614;328,19134;7,61437;2,61166;1,94972;-0,19650
126,73201;7,60371;26256,02961;1,28844;0,07625;328,20037;7,62539;2,61544;1,94876;-0,19641
126,83201;7,60971;26259,62019;1,28837;0,07632;328,24525;7,63238;2,61784;1,94920;-0,19645
126,93201;7,61571;26259,74178;1,28831;0,07642;328,24677;7,64219;2,62120;1,95307;-0,19684
127,03201;7,62155;26260,24425;1,28832;0,07649;328,25305;7,64870;2,62344;1,96030;-0,19757
127,13201;7,62776;26261,24918;1,28819;0,07655;328,26561;7,65481;2,62553;1,96788;-0,19833
127,23201;7,63366;26259,81867;1,28818;0,07665;328,24773;7,66531;2,62913;1,97316;-0,19887
127,33201;7,63971;26265,35296;1,28815;0,07671;328,31691;7,67130;2,63119;1,96824;-0,19837
127,43201;7,64571;26263,33416;1,28810;0,07683;328,29168;7,68300;2,63520;1,97300;-0,19885
127,53201;7,65144;26264,61804;1,28824;0,07686;328,30773;7,68615;2,63628;1,97789;-0,19934
127,63201;7,65771;26267,79556;1,28828;0,07698;328,34744;7,69777;2,64027;1,98670;-0,20023
127,73201;7,66366;26264,77540;1,28823;0,07703;328,30969;7,70307;2,64208;1,99353;-0,20092
127,83201;7,66982;26268,58056;1,28859;0,07713;328,35726;7,71262;2,64536;1,99684;-0,20125
127,93201;7,67571;26268,68069;1,28842;0,07720;328,35851;7,72029;2,64799;1,99508;-0,20108
128,03201;7,68160;26271,32893;1,28831;0,07728;328,39161;7,72834;2,65075;1,99954;-0,20153
128,13201;7,68760;26270,62261;1,28842;0,07736;328,38278;7,73618;2,65344;1,99204;-0,20077
128,23201;7,69350;26270,10763;1,28840;0,07745;328,37635;7,74538;2,65660;1,99779;-0,20135
128,33201;7,69987;26274,53327;1,28814;0,07755;328,43167;7,75527;2,65999;2,00109;-0,20168
128,43201;7,70566;26271,10898;1,28823;0,07763;328,38886;7,76331;2,66275;1,99804;-0,20137
128,53201;7,71171;26276,20876;1,28840;0,07774;328,45261;7,77358;2,66627;1,98064;-0,19962
128,63201;7,71782;26275,13051;1,28832;0,07782;328,43913;7,78204;2,66917;1,98018;-0,19957
128,73201;7,72350;26273,84305;1,28833;0,07794;328,42304;7,79376;2,67319;1,98330;-0,19989
128,83201;7,72971;26277,14396;1,28775;0,07803;328,46430;7,80319;2,67642;1,98285;-0,19984
128,93201;7,73566;26274,87838;1,28816;0,07811;328,43598;7,81115;2,67915;2,00056;-0,20163
129,03201;7,74176;26279,67238;1,28824;0,07823;328,49590;7,82294;2,68320;2,00262;-0,20184
129,13201;7,74766;26279,72782;1,28821;0,07831;328,49660;7,83137;2,68609;1,99118;-0,20068
129,23201;7,75360;26281,84497;1,28801;0,07843;328,52306;7,84336;2,69020;1,99354;-0,20092
129,33201;7,75971;26281,22270;1,28846;0,07851;328,51528;7,85118;2,69289;2,01352;-0,20293
