Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"1"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527"
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
48,54800;2,91289;24483,63304;0,09213;0,01297;306,42845;1,29653;0,37262;0,25479;-0,02664
48,64800;2,91889;24492,77043;0,09263;0,01304;306,54281;1,30391;0,37474;0,25811;-0,02699
48,74800;2,92489;24495,55635;0,09217;0,01318;306,57768;1,31805;0,37880;0,25934;-0,02712
48,84800;2,93073;24499,31324;0,09278;0,01334;306,62470;1,33358;0,38327;0,26595;-0,02781
48,94800;2,93700;24505,21052;0,09223;0,01337;306,69850;1,33672;0,38417;0,26369;-0,02757
49,04800;2,94278;24506,42467;0,09230;0,01350;306,71370;1,34977;0,38792;0,26908;-0,02814
49,14800;2,94894;24515,27238;0,09210;0,01354;306,82444;1,35394;0,38912;0,26942;-0,02817
49,24800;2,95484;24517,54689;0,09255;0,01362;306,85290;1,36229;0,39152;0,26960;-0,02819
49,34800;2,96073;24523,71061;0,09265;0,01375;306,93005;1,37489;0,39514;0,27396;-0,02865
49,44800;2,96689;24527,01509;0,09233;0,01382;306,97140;1,38194;0,39716;0,26931;-0,02816
49,54800;2,97278;24528,35441;0,09231;0,01384;306,98817;1,38356;0,39763;0,26944;-0,02818
49,64800;2,97900;24536,86237;0,09247;0,01402;307,09465;1,40186;0,40289;0,26243;-0,02744
49,74800;2,98489;24537,91916;0,09220;0,01406;307,10787;1,40580;0,40402;0,27139;-0,02838
49,84800;2,99078;24545,72976;0,09228;0,01422;307,20563;1,42171;0,40860;0,27572;-0,02883
49,94800;2,99678;24549,40975;0,09235;0,01423;307,25169;1,42305;0,40898;0,27226;-0,02847
50,04800;3,00278;24551,90420;0,09193;0,01437;307,28291;1,43652;0,41285;0,26870;-0,02810
50,14800;3,00900;24558,47204;0,09256;0,01443;307,36511;1,44344;0,41484;0,27880;-0,02915
50,24800;3,01489;24559,86500;0,09210;0,01449;307,38254;1,44948;0,41658;0,27842;-0,02912
50,34800;3,02084;24566,38098;0,09228;0,01451;307,46409;1,45112;0,41705;0,29167;-0,03050
50,44800;3,02684;24568,17269;0,09221;0,01459;307,48652;1,45888;0,41928;0,29141;-0,03047
50,54800;3,03268;24572,72172;0,09196;0,01477;307,54345;1,47740;0,42460;0,29249;-0,03059
50,64800;3,03894;24577,43526;0,09239;0,01472;307,60244;1,47208;0,42307;0,29252;-0,03059
50,74800;3,04478;24579,10359;0,09263;0,01487;307,62332;1,48714;0,42740;0,29851;-0,03122
50,84800;3,05089;24587,98349;0,09245;0,01495;307,73446;1,49494;0,42964;0,29212;-0,03055
50,94800;3,05694;24589,19406;0,09190;0,01506;307,74961;1,50571;0,43274;0,29334;-0,03068
51,04800;3,06273;24592,40556;0,09222;0,01512;307,78981;1,51172;0,43446;0,29720;-0,03108
51,14800;3,06894;24597,46063;0,09213;0,01519;307,85307;1,51927;0,43663;0,29722;-0,03108
51,24800;3,07473;24597,49818;0,09227;0,01528;307,85354;1,52812;0,43918;0,30904;-0,03232
51,34800;3,08094;24604,77054;0,09213;0,01543;307,94456;1,54323;0,44352;0,29966;-0,03134
51,44800;3,08684;24607,41341;0,09239;0,01547;307,97764;1,54678;0,44454;0,30528;-0,03192
51,54800;3,09278;24614,48908;0,09259;0,01554;308,06620;1,55365;0,44652;0,29958;-0,03133
51,64800;3,09894;24617,26606;0,09256;0,01571;308,10095;1,57150;0,45164;0,30356;-0,03174
51,74800;3,10468;24618,12079;0,09231;0,01574;308,11165;1,57352;0,45223;0,30189;-0,03157
51,84800;3,11111;24626,37305;0,09215;0,01586;308,21493;1,58579;0,45575;0,30271;-0,03166
51,94800;3,11689;24624,31133;0,09219;0,01593;308,18913;1,59280;0,45777;0,30422;-0,03181
52,04800;3,12278;24633,28958;0,09196;0,01603;308,30150;1,60312;0,46073;0,31186;-0,03261
52,14800;3,12889;24634,69684;0,09221;0,01604;308,31911;1,60362;0,46088;0,30211;-0,03159
52,24800;3,13468;24638,43226;0,09261;0,01620;308,36586;1,61985;0,46554;0,30356;-0,03174
52,34800;3,14094;24643,71979;0,09210;0,01627;308,43204;1,62714;0,46763;0,30950;-0,03237
52,44800;3,14689;24643,86642;0,09214;0,01640;308,43387;1,64020;0,47139;0,31124;-0,03255
52,54800;3,15294;24650,60949;0,09223;0,01644;308,51827;1,64427;0,47256;0,31777;-0,03323
52,64800;3,15884;24650,79367;0,09230;0,01656;308,52057;1,65580;0,47587;0,31672;-0,03312
52,74800;3,16473;24656,51035;0,09239;0,01655;308,59212;1,65475;0,47557;0,32194;-0,03367
52,84800;3,17089;24659,00302;0,09254;0,01664;308,62332;1,66399;0,47823;0,33077;-0,03459
52,94800;3,17668;24661,04329;0,09252;0,01675;308,64885;1,67497;0,48138;0,33026;-0,03454
53,04800;3,18300;24669,13640;0,09214;0,01684;308,75014;1,68424;0,48404;0,32819;-0,03432
53,14800;3,18884;24669,60669;0,09234;0,01689;308,75603;1,68854;0,48528;0,34210;-0,03577
53,24800;3,19478;24676,10836;0,09202;0,01702;308,83740;1,70158;0,48903;0,37495;-0,03921
53,34800;3,20089;24678,58672;0,09236;0,01709;308,86842;1,70928;0,49124;0,38458;-0,04022
53,44800;3,20673;24680,04584;0,09272;0,01720;308,88668;1,72009;0,49435;0,38434;-0,04019
53,54800;3,21289;24685,14919;0,09205;0,01726;308,95055;1,72581;0,49599;0,39131;-0,04092
53,64800;3,21884;24687,41655;0,09241;0,01744;308,97893;1,74354;0,50109;0,39199;-0,04099
53,74800;3,22484;24693,71080;0,09232;0,01743;309,05771;1,74271;0,50085;0,39161;-0,04095
53,84800;3,23089;24696,57183;0,09246;0,01757;309,09351;1,75695;0,50494;0,39738;-0,04156
53,94800;3,23668;24699,23973;0,09262;0,01762;309,12691;1,76190;0,50636;0,39374;-0,04117
54,04800;3,24300;24703,30060;0,09195;0,01766;309,17773;1,76584;0,50750;0,40844;-0,04271
54,14800;3,24884;24703,65822;0,09224;0,01778;309,18221;1,77776;0,51092;0,40093;-0,04193
54,24800;3,25494;24711,65299;0,09206;0,01784;309,28227;1,78419;0,51277;0,40161;-0,04200
54,34800;3,26094;24711,72631;0,09220;0,01798;309,28318;1,79817;0,51679;0,38971;-0,04075
54,44800;3,26668;24716,30394;0,09239;0,01800;309,34047;1,79959;0,51720;0,40095;-0,04193
54,54800;3,27294;24721,41087;0,09235;0,01822;309,40439;1,82230;0,52372;0,40910;-0,04278
54,64800;3,27884;24720,34514;0,09233;0,01831;309,39105;1,83128;0,52630;0,40887;-0,04276
54,74800;3,28500;24726,55714;0,09245;0,01830;309,46880;1,83021;0,52600;0,40419;-0,04227
54,84800;3,29089;24727,59426;0,09257;0,01841;309,48178;1,84105;0,52911;0,39255;-0,04105
54,94800;3,29678;24733,84380;0,09227;0,01852;309,56000;1,85174;0,53218;0,38005;-0,03974
55,04800;3,30284;24735,53181;0,09209;0,01870;309,58112;1,87036;0,53754;0,37917;-0,03965
55,14800;3,30862;24737,72943;0,09250;0,01869;309,60863;1,86870;0,53706;0,38934;-0,04071
55,24800;3,31505;24745,25392;0,09215;0,01885;309,70280;1,88501;0,54175;0,39229;-0,04102
55,34800;3,32089;24744,53330;0,09238;0,01894;309,69378;1,89357;0,54421;0,39891;-0,04171
55,44800;3,32689;24753,04306;0,09227;0,01902;309,80029;1,90203;0,54664;0,39143;-0,04093
55,54800;3,33300;24752,97511;0,09191;0,01913;309,79944;1,91314;0,54983;0,39503;-0,04131
55,64800;3,33862;24754,69351;0,09205;0,01924;309,82095;1,92429;0,55303;0,40006;-0,04183
55,74800;3,34494;24760,72490;0,09201;0,01929;309,89643;1,92931;0,55448;0,39837;-0,04166
55,84800;3,35084;24759,50897;0,09206;0,01942;309,88121;1,94170;0,55804;0,39917;-0,04174
55,94800;3,35689;24767,07637;0,09211;0,01952;309,97592;1,95181;0,56095;0,40247;-0,04209
56,04800;3,36289;24769,69957;0,09244;0,01960;310,00876;1,96002;0,56330;0,39597;-0,04141
56,14800;3,36884;24773,95356;0,09240;0,01967;310,06200;1,96680;0,56525;0,40259;-0,04210
56,24800;3,37489;24775,05147;0,09233;0,01976;310,07574;1,97617;0,56794;0,41229;-0,04311
56,34800;3,38078;24776,59822;0,09237;0,01987;310,09510;1,98665;0,57096;0,40864;-0,04273
56,44800;3,38705;24783,60951;0,09254;0,01990;310,18285;1,98981;0,57186;0,41355;-0,04325
56,54800;3,39278;24782,25589;0,09236;0,02003;310,16591;2,00346;0,57579;0,41498;-0,04340
56,64800;3,39878;24789,98065;0,09207;0,02013;310,26259;2,01326;0,57861;0,42131;-0,04406
56,74800;3,40494;24792,48762;0,09243;0,02023;310,29396;2,02272;0,58132;0,43267;-0,04525
56,84800;3,41068;24792,60921;0,09211;0,02029;310,29548;2,02888;0,58309;0,42912;-0,04487
56,94800;3,41700;24799,37375;0,09206;0,02038;310,38015;2,03770;0,58563;0,42252;-0,04418
57,04800;3,42289;24800,31788;0,09208;0,02047;310,39196;2,04728;0,58838;0,42351;-0,04429
57,14800;3,42884;24805,97019;0,09235;0,02055;310,46271;2,05504;0,59061;0,42892;-0,04485
57,24800;3,43484;24809,30507;0,09207;0,02062;310,50444;2,06157;0,59249;0,43406;-0,04539
57,34800;3,44073;24812,80088;0,09255;0,02074;310,54820;2,07399;0,59606;0,43756;-0,04576
57,44800;3,44694;24816,34140;0,09224;0,02083;310,59251;2,08330;0,59874;0,44236;-0,04626
57,54800;3,45284;24816,60247;0,09234;0,02092;310,59578;2,09193;0,60121;0,44269;-0,04629
57,64800;3,45900;24824,17703;0,09218;0,02100;310,69058;2,09969;0,60344;0,44379;-0,04641
57,74800;3,46489;24823,92132;0,09211;0,02108;310,68738;2,10785;0,60579;0,44542;-0,04658
57,84800;3,47068;24828,79221;0,09217;0,02115;310,74834;2,11534;0,60794;0,44557;-0,04659
57,94800;3,47689;24832,30948;0,09206;0,02123;310,79236;2,12317;0,61019;0,44675;-0,04672
58,04800;3,48268;24830,91295;0,09215;0,02131;310,77488;2,13100;0,61244;0,44588;-0,04663
58,14800;3,48894;24839,59258;0,09205;0,02139;310,88351;2,13855;0,61461;0,45159;-0,04722
58,24800;3,49494;24840,69228;0,09212;0,02146;310,89728;2,14623;0,61682;0,44908;-0,04696
58,34800;3,50078;24845,54172;0,09226;0,02157;310,95797;2,15742;0,62004;0,44348;-0,04638
58,44800;3,50689;24847,32449;0,09229;0,02162;310,98028;2,16234;0,62145;0,45384;-0,04746
58,54800;3,51273;24848,57261;0,09222;0,02170;310,99590;2,16955;0,62352;0,44577;-0,04662
58,64800;3,51894;24853,51324;0,09275;0,02176;311,05774;2,17622;0,62544;0,43779;-0,04578
58,74800;3,52484;24854,30360;0,09257;0,02184;311,06763;2,18422;0,62774;0,44953;-0,04701
58,84800;3,53084;24862,21075;0,09208;0,02195;311,16659;2,19452;0,63070;0,45043;-0,04710
58,94800;3,53689;24863,31046;0,09255;0,02206;311,18036;2,20612;0,63403;0,45471;-0,04755
59,04800;3,54268;24866,52732;0,09209;0,02211;311,22062;2,21141;0,63555;0,44853;-0,04690
59,14800;3,54911;24872,11347;0,09248;0,02222;311,29053;2,22205;0,63861;0,45235;-0,04730
59,24800;3,55484;24869,47596;0,09207;0,02229;311,25752;2,22930;0,64069;0,45480;-0,04756
59,34800;3,56094;24877,68173;0,09233;0,02239;311,36022;2,23919;0,64354;0,45214;-0,04728
59,44800;3,56689;24878,09658;0,09220;0,02247;311,36541;2,24748;0,64592;0,45497;-0,04758
59,54800;3,57268;24882,20572;0,09248;0,02252;311,41684;2,25181;0,64716;0,46515;-0,04864
59,64800;3,57889;24885,71584;0,09261;0,02267;311,46077;2,26659;0,65141;0,46625;-0,04876
59,74800;3,58478;24887,23576;0,09221;0,02272;311,47980;2,27198;0,65296;0,46908;-0,04905
59,84800;3,59105;24892,83442;0,09240;0,02284;311,54987;2,28422;0,65648;0,47502;-0,04967
59,94800;3,59684;24892,24434;0,09231;0,02288;311,54248;2,28832;0,65765;0,47609;-0,04979
60,04800;3,60284;24899,61505;0,09242;0,02298;311,63473;2,29822;0,66050;0,48319;-0,05053
60,14800;3,60889;24900,91145;0,09229;0,02309;311,65096;2,30857;0,66348;0,49258;-0,05151
60,24800;3,61462;24902,23646;0,09258;0,02321;311,66754;2,32092;0,66702;0,49642;-0,05191
60,34800;3,62094;24908,01215;0,09211;0,02326;311,73983;2,32584;0,66844;0,52184;-0,05457
60,44800;3,62689;24908,13911;0,09235;0,02334;311,74142;2,33429;0,67087;0,53539;-0,05599
60,54800;3,63289;24915,75658;0,09214;0,02346;311,83675;2,34588;0,67420;0,52709;-0,05512
60,64800;3,63889;24917,38379;0,09224;0,02354;311,85712;2,35374;0,67646;0,53115;-0,05554
60,74800;3,64473;24920,04633;0,09233;0,02364;311,89044;2,36388;0,67937;0,53343;-0,05578
60,84800;3,65089;24923,53320;0,09251;0,02373;311,93408;2,37304;0,68200;0,53686;-0,05614
60,94800;3,65684;24925,30167;0,09226;0,02379;311,95622;2,37900;0,68372;0,54067;-0,05654
61,04800;3,66289;24931,20074;0,09232;0,02386;312,03005;2,38642;0,68585;0,53712;-0,05617
61,14800;3,66884;24931,29551;0,09276;0,02399;312,03123;2,39869;0,68938;0,53881;-0,05634
61,24800;3,67473;24937,21426;0,09212;0,02407;312,10531;2,40739;0,69188;0,53972;-0,05644
61,34800;3,68089;24939,49771;0,09205;0,02417;312,13389;2,41657;0,69452;0,55015;-0,05753
61,44800;3,68673;24939,54420;0,09237;0,02423;312,13447;2,42287;0,69633;0,54899;-0,05741
61,54800;3,69300;24946,67709;0,09234;0,02432;312,22374;2,43223;0,69902;0,55076;-0,05759
61,64800;3,69889;24945,97435;0,09227;0,02440;312,21495;2,43959;0,70113;0,54954;-0,05747
61,74800;3,70478;24952,80325;0,09241;0,02450;312,30042;2,45024;0,70419;0,53267;-0,05570
61,84800;3,71089;24955,85561;0,09255;0,02457;312,33862;2,45698;0,70613;0,53481;-0,05593
61,94800;3,71673;24956,87485;0,09229;0,02467;312,35137;2,46699;0,70900;0,52394;-0,05479
62,04800;3,72300;24961,86018;0,09253;0,02478;312,41377;2,47781;0,71212;0,52797;-0,05521
62,14800;3,72884;24961,38990;0,09245;0,02484;312,40788;2,48374;0,71382;0,53575;-0,05602
62,24800;3,73489;24968,48881;0,09245;0,02495;312,49673;2,49467;0,71696;0,53374;-0,05581
62,34800;3,74089;24968,83750;0,09227;0,02503;312,50110;2,50326;0,71943;0,53001;-0,05542
62,44800;3,74662;24965,81733;0,09248;0,02511;312,46330;2,51068;0,72156;0,53033;-0,05546
62,54800;3,75294;24971,58587;0,09242;0,02522;312,53549;2,52162;0,72471;0,52817;-0,05523
62,64800;3,75878;24972,35477;0,09241;0,02528;312,54512;2,52815;0,72658;0,53597;-0,05605
62,74800;3,76494;24983,77919;0,09211;0,02537;312,68810;2,53682;0,72908;0,53944;-0,05641
62,84800;3,77094;24983,90973;0,09246;0,02548;312,68973;2,54779;0,73223;0,55285;-0,05781
62,94800;3,77673;24989,24017;0,09216;0,02550;312,75645;2,55014;0,73290;0,55024;-0,05754
63,04800;3,78289;24992,36941;0,09253;0,02563;312,79561;2,56313;0,73664;0,55284;-0,05781
63,14800;3,78878;24993,40117;0,09267;0,02568;312,80853;2,56821;0,73810;0,56182;-0,05875
63,24800;3,79500;24999,90284;0,09261;0,02576;312,88990;2,57559;0,74022;0,55993;-0,05855
63,34800;3,80078;24999,69006;0,09274;0,02587;312,88723;2,58671;0,74341;0,55871;-0,05843
63,44800;3,80689;25006,84083;0,09248;0,02593;312,97673;2,59322;0,74528;0,55606;-0,05815
63,54800;3,81289;25007,82609;0,09233;0,02601;312,98906;2,60114;0,74756;0,56745;-0,05934
63,64800;3,81868;25009,98259;0,09245;0,02608;313,01605;2,60761;0,74942;0,56118;-0,05868
63,74800;3,82500;25014,33671;0,09265;0,02617;313,07055;2,61744;0,75224;0,57344;-0,05997
63,84800;3,83084;25014,29558;0,09244;0,02624;313,07003;2,62432;0,75422;0,56603;-0,05919
63,94800;3,83684;25022,00782;0,09233;0,02634;313,16656;2,63399;0,75700;0,56778;-0,05937
64,04800;3,84289;25022,49420;0,09247;0,02640;313,17264;2,64047;0,75886;0,57429;-0,06005
64,14800;3,84873;25026,11876;0,09249;0,02652;313,21801;2,65178;0,76211;0,57805;-0,06045
64,24800;3,85484;25029,02091;0,09248;0,02658;313,25433;2,65796;0,76389;0,58184;-0,06084
64,34800;3,86089;25029,61814;0,09271;0,02665;313,26180;2,66498;0,76591;0,57687;-0,06032
64,44800;3,86700;25035,34734;0,09234;0,02676;313,33351;2,67567;0,76898;0,57038;-0,05965
64,54800;3,87289;25037,14442;0,09259;0,02686;313,35600;2,68623;0,77201;0,57835;-0,06048
64,64800;3,87873;25042,34433;0,09244;0,02696;313,42108;2,69580;0,77477;0,58086;-0,06074
64,74800;3,88478;25044,91031;0,09256;0,02704;313,45320;2,70412;0,77715;0,58261;-0,06092
64,84800;3,89068;25046,12267;0,09245;0,02708;313,46837;2,70846;0,77840;0,58658;-0,06134
64,94800;3,89705;25053,04635;0,09256;0,02718;313,55502;2,71832;0,78124;0,58175;-0,06083
65,04800;3,90294;25053,48086;0,09249;0,02727;313,56046;2,72738;0,78384;0,58494;-0,06117
65,14800;3,90878;25058,91502;0,09260;0,02735;313,62847;2,73541;0,78615;0,58072;-0,06073
65,24800;3,91494;25061,33795;0,09286;0,02745;313,65880;2,74493;0,78888;0,59988;-0,06273
65,34800;3,92068;25061,26463;0,09224;0,02756;313,65788;2,75573;0,79199;0,59253;-0,06196
65,44800;3,92689;25067,32643;0,09237;0,02761;313,73375;2,76075;0,79343;0,58608;-0,06129
65,54800;3,93284;25066,71131;0,09238;0,02768;313,72605;2,76763;0,79541;0,59042;-0,06174
65,64800;3,93889;25073,94075;0,09272;0,02774;313,81653;2,77414;0,79728;0,60051;-0,06280
65,74800;3,94489;25075,11020;0,09236;0,02785;313,83117;2,78486;0,80036;0,59602;-0,06233
65,84800;3,95073;25078,62210;0,09276;0,02792;313,87512;2,79198;0,80241;0,59334;-0,06205
65,94800;3,95700;25082,21984;0,09276;0,02801;313,92015;2,80095;0,80498;0,60111;-0,06286
66,04800;3,96273;25079,63061;0,09265;0,02810;313,88774;2,80994;0,80757;0,59664;-0,06239
66,14800;3,96894;25090,16454;0,09278;0,02817;314,01958;2,81710;0,80963;0,60583;-0,06335
66,24800;3,97489;25089,15246;0,09241;0,02826;314,00691;2,82624;0,81225;0,60460;-0,06322
66,34800;3,98068;25094,23256;0,09231;0,02836;314,07050;2,83559;0,81494;0,60768;-0,06355
66,44800;3,98694;25097,72837;0,09209;0,02840;314,11425;2,83955;0,81608;0,61796;-0,06462
66,54800;3,99278;25098,14858;0,09240;0,02851;314,11951;2,85079;0,81931;0,61002;-0,06379
66,64800;3,99900;25104,02620;0,09262;0,02861;314,19307;2,86057;0,82212;0,61273;-0,06407
66,74800;4,00489;25104,23362;0,09280;0,02869;314,19566;2,86881;0,82449;0,62097;-0,06494
66,84800;4,01089;25110,60476;0,09276;0,02877;314,27540;2,87738;0,82695;0,62487;-0,06534
66,94800;4,01684;25111,36293;0,09244;0,02884;314,28489;2,88385;0,82881;0,62976;-0,06585
67,04800;4,02268;25114,21502;0,09255;0,02890;314,32059;2,88989;0,83055;0,63716;-0,06663
67,14800;4,02900;25118,80696;0,09258;0,02897;314,37806;2,89656;0,83246;0,67934;-0,07104
67,24800;4,03484;25118,07561;0,09259;0,02907;314,36891;2,90700;0,83546;0,68088;-0,07120
67,34800;4,04094;25125,77176;0,09261;0,02915;314,46523;2,91463;0,83766;0,67537;-0,07062
67,44800;4,04694;25125,67878;0,09232;0,02923;314,46406;2,92280;0,84001;0,68134;-0,07125
67,54800;4,05268;25128,30019;0,09275;0,02931;314,49687;2,93144;0,84249;0,68096;-0,07121
67,64800;4,05889;25132,73299;0,09247;0,02940;314,55235;2,93988;0,84491;0,68305;-0,07143
67,74800;4,06484;25133,16929;0,09261;0,02946;314,55781;2,94556;0,84654;0,69219;-0,07238
67,84800;4,07094;25138,87346;0,09242;0,02958;314,62920;2,95837;0,85023;0,68996;-0,07215
67,94800;4,07689;25141,42871;0,09258;0,02962;314,66119;2,96158;0,85115;0,69410;-0,07258
68,04800;4,08278;25145,95449;0,09289;0,02971;314,71783;2,97075;0,85378;0,68950;-0,07210
68,14800;4,08894;25148,79405;0,09256;0,02979;314,75337;2,97949;0,85630;0,69064;-0,07222
68,24800;4,09473;25148,85128;0,09255;0,02983;314,75408;2,98273;0,85723;0,69468;-0,07264
68,34800;4,10100;25154,56259;0,09223;0,02992;314,82556;2,99199;0,85989;0,69540;-0,07272
68,44800;4,10684;25155,76959;0,09273;0,03000;314,84067;3,00041;0,86231;0,69255;-0,07242
68,54800;4,11278;25162,96864;0,09258;0,03010;314,93077;3,00999;0,86506;0,68717;-0,07186
68,64800;4,11894;25166,26418;0,09263;0,03015;314,97202;3,01522;0,86657;0,69324;-0,07249
68,74800;4,12468;25166,31961;0,09270;0,03026;314,97271;3,02633;0,86976;0,69669;-0,07285
68,84800;4,13100;25172,06848;0,09252;0,03036;315,04466;3,03602;0,87254;0,66080;-0,06910
68,94800;4,13689;25170,48419;0,09297;0,03044;315,02483;3,04354;0,87470;0,67088;-0,07016
69,04800;4,14289;25177,06811;0,09238;0,03055;315,10724;3,05471;0,87792;0,67702;-0,07080
69,14800;4,14884;25178,76148;0,09233;0,03062;315,12843;3,06193;0,87999;0,67315;-0,07039
69,24800;4,15468;25182,11782;0,09265;0,03073;315,17044;3,07283;0,88312;0,68698;-0,07184
69,34800;4,16089;25185,74953;0,09236;0,03077;315,21589;3,07737;0,88443;0,68099;-0,07121
69,44800;4,16678;25185,86755;0,09217;0,03088;315,21737;3,08831;0,88757;0,69380;-0,07255
69,54800;4,17305;25193,89272;0,09236;0,03097;315,31781;3,09747;0,89020;0,68101;-0,07121
69,64800;4,17889;25192,23511;0,09264;0,03108;315,29706;3,10829;0,89331;0,68594;-0,07173
69,74800;4,18473;25198,04120;0,09259;0,03116;315,36973;3,11632;0,89562;0,68462;-0,07159
69,84800;4,19100;25201,14362;0,09282;0,03123;315,40856;3,12339;0,89765;0,68675;-0,07181
69,94800;4,19668;25199,73278;0,09272;0,03133;315,39090;3,13294;0,90040;0,69231;-0,07240
70,04800;4,20294;25206,47407;0,09262;0,03140;315,47527;3,14041;0,90254;0,69528;-0,07271
70,14800;4,20889;25206,81381;0,09254;0,03148;315,47952;3,14771;0,90464;0,68955;-0,07211
70,24800;4,21489;25213,56761;0,09270;0,03161;315,56405;3,16115;0,90850;0,69440;-0,07261
70,34800;4,22089;25214,80143;0,09287;0,03165;315,57949;3,16453;0,90948;0,69595;-0,07278
70,44800;4,22673;25216,74514;0,09264;0,03171;315,60382;3,17114;0,91138;0,69747;-0,07294
70,54800;4,23294;25220,60037;0,09265;0,03179;315,65207;3,17921;0,91370;0,70460;-0,07368
70,64800;4,23878;25220,54493;0,09254;0,03195;315,65138;3,19457;0,91811;0,70421;-0,07364
70,74800;4,24494;25228,24109;0,09239;0,03198;315,74770;3,19758;0,91897;0,70884;-0,07413
70,84800;4,25089;25228,36268;0,09258;0,03210;315,74922;3,21014;0,92258;0,70676;-0,07391
70,94800;4,25673;25233,73604;0,09293;0,03217;315,81647;3,21653;0,92442;0,70666;-0,07390
71,04800;4,26294;25237,49113;0,09255;0,03225;315,86347;3,22507;0,92688;0,71474;-0,07474
71,14800;4,26878;25236,12320;0,09282;0,03233;315,84635;3,23262;0,92904;0,72355;-0,07566
71,24800;4,27494;25242,88595;0,09280;0,03243;315,93099;3,24330;0,93212;0,72240;-0,07554
71,34800;4,28089;25244,38620;0,09298;0,03249;315,94976;3,24888;0,93372;0,71856;-0,07514
71,44800;4,28673;25249,02999;0,09292;0,03259;316,00788;3,25903;0,93663;0,72464;-0,07578
71,54800;4,29278;25251,63352;0,09295;0,03270;316,04047;3,26996;0,93978;0,72057;-0,07535
71,64800;4,29878;25253,00682;0,09304;0,03275;316,05766;3,27547;0,94136;0,72201;-0,07550
71,74800;4,30505;25258,45349;0,09271;0,03285;316,12583;3,28520;0,94416;0,72215;-0,07552
71,84800;4,31084;25257,92241;0,09281;0,03293;316,11918;3,29290;0,94637;0,72914;-0,07625
71,94800;4,31684;25264,78350;0,09288;0,03302;316,20505;3,30223;0,94905;0,73862;-0,07724
72,04800;4,32284;25265,82420;0,09271;0,03310;316,21808;3,31038;0,95139;0,73067;-0,07641
72,14800;4,32862;25268,00573;0,09275;0,03318;316,24538;3,31791;0,95356;0,73869;-0,07725
72,24800;4,33500;25273,06974;0,09273;0,03329;316,30876;3,32944;0,95687;0,74520;-0,07793
72,34800;4,34084;25271,73579;0,09281;0,03336;316,29206;3,33641;0,95887;0,74372;-0,07777
72,44800;4,34689;25279,46770;0,09258;0,03343;316,38883;3,34331;0,96086;0,74518;-0,07793
72,54800;4,35294;25280,46012;0,09282;0,03350;316,40125;3,34982;0,96273;0,74550;-0,07796
72,64800;4,35873;25282,75430;0,09271;0,03358;316,42997;3,35762;0,96497;0,74212;-0,07761
72,74800;4,36489;25286,21793;0,09256;0,03370;316,47332;3,36990;0,96850;0,74206;-0,07760
72,84800;4,37073;25287,34267;0,09337;0,03379;316,48739;3,37892;0,97109;0,75034;-0,07846
72,94800;4,37700;25293,80679;0,09281;0,03385;316,56830;3,38499;0,97283;0,74868;-0,07829
73,04800;4,38284;25293,36512;0,09304;0,03394;316,56277;3,39439;0,97554;0,74788;-0,07821
73,14800;4,38873;25299,24273;0,09300;0,03402;316,63633;3,40196;0,97771;0,75449;-0,07890
73,24800;4,39494;25300,35317;0,09304;0,03411;316,65023;3,41130;0,98040;0,75416;-0,07886
73,34800;4,40068;25300,43006;0,09283;0,03421;316,65119;3,42127;0,98326;0,74889;-0,07831
73,44800;4,40705;25307,80971;0,09277;0,03427;316,74355;3,42746;0,98504;0,75881;-0,07935
73,54800;4,41284;25305,66037;0,09287;0,03438;316,71665;3,43761;0,98796;0,76650;-0,08015
73,64800;4,41884;25313,89117;0,09308;0,03446;316,81966;3,44618;0,99042;0,76323;-0,07981
73,74800;4,42494;25316,09416;0,09299;0,03455;316,84724;3,45539;0,99307;0,76749;-0,08026
73,84800;4,43068;25317,63196;0,09297;0,03465;316,86648;3,46500;0,99583;0,78440;-0,08203
73,94800;4,43700;25322,26324;0,09266;0,03474;316,92445;3,47418;0,99847;0,80786;-0,08448
74,04800;4,44284;25322,35444;0,09277;0,03484;316,92559;3,48436;1,00139;0,80865;-0,08456
74,14800;4,44894;25328,99737;0,09340;0,03493;317,00873;3,49310;1,00391;0,81643;-0,08538
74,24800;4,45484;25328,78280;0,09298;0,03500;317,00604;3,49952;1,00575;0,81587;-0,08532
74,34800;4,46068;25333,60541;0,09326;0,03507;317,06640;3,50693;1,00788;0,82228;-0,08599
74,44800;4,46689;25335,87813;0,09292;0,03515;317,09485;3,51546;1,01033;0,82257;-0,08602
74,54800;4,47278;25336,47001;0,09260;0,03521;317,10225;3,52083;1,01188;0,81673;-0,08541
74,64800;4,47894;25343,40262;0,09314;0,03532;317,18902;3,53152;1,01495;0,81627;-0,08536
74,74800;4,48489;25343,57786;0,09321;0,03542;317,19121;3,54223;1,01803;0,81831;-0,08557
74,84800;4,49084;25349,66648;0,09321;0,03548;317,26742;3,54810;1,01971;0,82003;-0,08575
